AvgFitness=6.37981e-06 StdDev=4.57671e-07 GenBestFitness=8.08118e-06 GenLowestFitness=5.22364e-06 BestFitness=8.08118e-06
AvgFitness=9.27902e-06 StdDev=8.4127e-07 GenBestFitness=1.15259e-05 GenLowestFitness=6.68566e-06 BestFitness=1.17714e-05
AvgFitness=9.23286e-06 StdDev=8.45487e-07 GenBestFitness=1.15259e-05 GenLowestFitness=6.82012e-06 BestFitness=1.17714e-05
AvgFitness=9.21611e-06 StdDev=8.11238e-07 GenBestFitness=1.15253e-05 GenLowestFitness=6.73558e-06 BestFitness=1.17714e-05
AvgFitness=9.20684e-06 StdDev=8.11601e-07 GenBestFitness=1.11907e-05 GenLowestFitness=6.41668e-06 BestFitness=1.17714e-05
AvgFitness=9.18313e-06 StdDev=8.46798e-07 GenBestFitness=1.14697e-05 GenLowestFitness=6.78209e-06 BestFitness=1.17714e-05
AvgFitness=9.1355e-06 StdDev=8.58044e-07 GenBestFitness=1.14697e-05 GenLowestFitness=6.22981e-06 BestFitness=1.17714e-05
AvgFitness=9.16515e-06 StdDev=8.39087e-07 GenBestFitness=1.14697e-05 GenLowestFitness=6.80633e-06 BestFitness=1.17714e-05
AvgFitness=9.13958e-06 StdDev=8.15061e-07 GenBestFitness=1.14697e-05 GenLowestFitness=6.80633e-06 BestFitness=1.17714e-05
AvgFitness=9.11808e-06 StdDev=8.31658e-07 GenBestFitness=1.14697e-05 GenLowestFitness=6.55322e-06 BestFitness=1.17714e-05
AvgFitness=9.11058e-06 StdDev=8.60585e-07 GenBestFitness=1.1475e-05 GenLowestFitness=6.55322e-06 BestFitness=1.17714e-05
AvgFitness=9.11618e-06 StdDev=8.64339e-07 GenBestFitness=1.1475e-05 GenLowestFitness=6.55322e-06 BestFitness=1.17714e-05
AvgFitness=9.1116e-06 StdDev=8.73067e-07 GenBestFitness=1.14697e-05 GenLowestFitness=6.60348e-06 BestFitness=1.17714e-05
AvgFitness=9.10179e-06 StdDev=8.80713e-07 GenBestFitness=1.19328e-05 GenLowestFitness=6.50901e-06 BestFitness=1.19328e-05
AvgFitness=9.10292e-06 StdDev=8.62855e-07 GenBestFitness=1.14697e-05 GenLowestFitness=6.61533e-06 BestFitness=1.19328e-05
AvgFitness=9.11594e-06 StdDev=9.06856e-07 GenBestFitness=1.14697e-05 GenLowestFitness=6.61533e-06 BestFitness=1.19328e-05
AvgFitness=9.12879e-06 StdDev=9.14627e-07 GenBestFitness=1.14697e-05 GenLowestFitness=6.37723e-06 BestFitness=1.19328e-05
AvgFitness=9.1519e-06 StdDev=8.76346e-07 GenBestFitness=1.14697e-05 GenLowestFitness=6.95631e-06 BestFitness=1.19328e-05
AvgFitness=9.17926e-06 StdDev=8.78715e-07 GenBestFitness=1.14697e-05 GenLowestFitness=6.89384e-06 BestFitness=1.19328e-05
AvgFitness=9.17719e-06 StdDev=8.95207e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.68539e-06 BestFitness=1.19328e-05
AvgFitness=9.16135e-06 StdDev=9.22739e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.95113e-06 BestFitness=1.19328e-05
AvgFitness=9.20343e-06 StdDev=9.60773e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.95113e-06 BestFitness=1.19328e-05
AvgFitness=9.13824e-06 StdDev=9.67775e-07 GenBestFitness=1.19161e-05 GenLowestFitness=6.84576e-06 BestFitness=1.19328e-05
AvgFitness=9.13227e-06 StdDev=9.86205e-07 GenBestFitness=1.25029e-05 GenLowestFitness=6.67909e-06 BestFitness=1.25029e-05
AvgFitness=9.16183e-06 StdDev=9.95534e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.84576e-06 BestFitness=1.25029e-05
AvgFitness=9.13511e-06 StdDev=1.00551e-06 GenBestFitness=1.18963e-05 GenLowestFitness=6.75209e-06 BestFitness=1.25029e-05
AvgFitness=9.17256e-06 StdDev=1.01098e-06 GenBestFitness=1.18963e-05 GenLowestFitness=6.75209e-06 BestFitness=1.25029e-05
AvgFitness=9.20569e-06 StdDev=1.03487e-06 GenBestFitness=1.18963e-05 GenLowestFitness=6.47772e-06 BestFitness=1.25029e-05
AvgFitness=9.19773e-06 StdDev=1.024e-06 GenBestFitness=1.18963e-05 GenLowestFitness=6.47772e-06 BestFitness=1.25029e-05
AvgFitness=9.18177e-06 StdDev=1.00016e-06 GenBestFitness=1.18963e-05 GenLowestFitness=6.47772e-06 BestFitness=1.25029e-05
AvgFitness=9.20433e-06 StdDev=9.89221e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.45478e-06 BestFitness=1.25029e-05
AvgFitness=9.17143e-06 StdDev=9.74092e-07 GenBestFitness=1.1915e-05 GenLowestFitness=6.45478e-06 BestFitness=1.25029e-05
AvgFitness=9.19024e-06 StdDev=9.77261e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.73047e-06 BestFitness=1.25029e-05
AvgFitness=9.25376e-06 StdDev=9.86397e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.73047e-06 BestFitness=1.25029e-05
AvgFitness=9.27689e-06 StdDev=9.64859e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.34054e-06 BestFitness=1.25029e-05
AvgFitness=9.30706e-06 StdDev=9.84418e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.34054e-06 BestFitness=1.25029e-05
AvgFitness=9.30989e-06 StdDev=9.99763e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.67829e-06 BestFitness=1.25029e-05
AvgFitness=9.32396e-06 StdDev=9.58654e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.67829e-06 BestFitness=1.25029e-05
AvgFitness=9.3425e-06 StdDev=9.84069e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.74997e-06 BestFitness=1.25029e-05
AvgFitness=9.32209e-06 StdDev=9.95858e-07 GenBestFitness=1.18963e-05 GenLowestFitness=7.08619e-06 BestFitness=1.25029e-05
AvgFitness=9.35294e-06 StdDev=9.8185e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.54639e-06 BestFitness=1.25029e-05
AvgFitness=9.31317e-06 StdDev=9.97989e-07 GenBestFitness=1.18963e-05 GenLowestFitness=6.54639e-06 BestFitness=1.25029e-05
AvgFitness=9.31386e-06 StdDev=9.9892e-07 GenBestFitness=1.22525e-05 GenLowestFitness=6.85843e-06 BestFitness=1.25029e-05
AvgFitness=9.40934e-06 StdDev=1.04071e-06 GenBestFitness=1.22525e-05 GenLowestFitness=6.85843e-06 BestFitness=1.25029e-05
AvgFitness=9.42495e-06 StdDev=1.0805e-06 GenBestFitness=1.22959e-05 GenLowestFitness=6.85843e-06 BestFitness=1.25029e-05
AvgFitness=9.43853e-06 StdDev=1.14391e-06 GenBestFitness=1.22959e-05 GenLowestFitness=6.85843e-06 BestFitness=1.25029e-05
AvgFitness=9.47403e-06 StdDev=1.14e-06 GenBestFitness=1.22959e-05 GenLowestFitness=6.85344e-06 BestFitness=1.25029e-05
AvgFitness=9.54993e-06 StdDev=1.15578e-06 GenBestFitness=1.22959e-05 GenLowestFitness=6.85344e-06 BestFitness=1.25029e-05
AvgFitness=9.64761e-06 StdDev=1.13737e-06 GenBestFitness=1.22959e-05 GenLowestFitness=7.09621e-06 BestFitness=1.25029e-05
AvgFitness=9.72802e-06 StdDev=1.13191e-06 GenBestFitness=1.20713e-05 GenLowestFitness=7.09621e-06 BestFitness=1.25029e-05
AvgFitness=9.80231e-06 StdDev=1.10666e-06 GenBestFitness=1.20713e-05 GenLowestFitness=7.08097e-06 BestFitness=1.25029e-05
AvgFitness=9.82906e-06 StdDev=1.11074e-06 GenBestFitness=1.2082e-05 GenLowestFitness=7.12458e-06 BestFitness=1.25029e-05
AvgFitness=9.90459e-06 StdDev=1.13596e-06 GenBestFitness=1.2082e-05 GenLowestFitness=6.97146e-06 BestFitness=1.25029e-05
AvgFitness=9.91865e-06 StdDev=1.12773e-06 GenBestFitness=1.25245e-05 GenLowestFitness=6.97146e-06 BestFitness=1.25245e-05
AvgFitness=9.93262e-06 StdDev=1.1728e-06 GenBestFitness=1.25245e-05 GenLowestFitness=6.63742e-06 BestFitness=1.25245e-05
AvgFitness=9.95352e-06 StdDev=1.11595e-06 GenBestFitness=1.25245e-05 GenLowestFitness=7.2817e-06 BestFitness=1.25245e-05
AvgFitness=1.00011e-05 StdDev=1.12694e-06 GenBestFitness=1.25245e-05 GenLowestFitness=7.00258e-06 BestFitness=1.25245e-05
AvgFitness=1.00724e-05 StdDev=1.11113e-06 GenBestFitness=1.25245e-05 GenLowestFitness=7.11263e-06 BestFitness=1.25245e-05
AvgFitness=1.01494e-05 StdDev=1.06438e-06 GenBestFitness=1.243e-05 GenLowestFitness=7.54601e-06 BestFitness=1.25245e-05
AvgFitness=1.01612e-05 StdDev=1.06036e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.30115e-06 BestFitness=1.30913e-05
AvgFitness=1.02029e-05 StdDev=1.06678e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.30115e-06 BestFitness=1.30913e-05
AvgFitness=1.01706e-05 StdDev=1.09444e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.30115e-06 BestFitness=1.30913e-05
AvgFitness=1.01269e-05 StdDev=1.10093e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.54601e-06 BestFitness=1.30913e-05
AvgFitness=1.01194e-05 StdDev=1.09621e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.54601e-06 BestFitness=1.30913e-05
AvgFitness=1.00772e-05 StdDev=1.09392e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.1773e-06 BestFitness=1.30913e-05
AvgFitness=1.01241e-05 StdDev=1.06838e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.1773e-06 BestFitness=1.30913e-05
AvgFitness=1.01334e-05 StdDev=1.08621e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.25345e-06 BestFitness=1.30913e-05
AvgFitness=1.00981e-05 StdDev=1.07843e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.30525e-06 BestFitness=1.30913e-05
AvgFitness=1.00291e-05 StdDev=1.05777e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.18493e-06 BestFitness=1.30913e-05
AvgFitness=1.00575e-05 StdDev=1.11424e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.12606e-06 BestFitness=1.30913e-05
AvgFitness=1.00388e-05 StdDev=1.09197e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.18493e-06 BestFitness=1.30913e-05
AvgFitness=9.97566e-06 StdDev=1.10359e-06 GenBestFitness=1.30913e-05 GenLowestFitness=6.86013e-06 BestFitness=1.30913e-05
AvgFitness=9.93736e-06 StdDev=1.12427e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.09975e-06 BestFitness=1.30913e-05
AvgFitness=9.9359e-06 StdDev=1.15342e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.09975e-06 BestFitness=1.30913e-05
AvgFitness=9.98167e-06 StdDev=1.10517e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.09975e-06 BestFitness=1.30913e-05
AvgFitness=9.97369e-06 StdDev=1.09683e-06 GenBestFitness=1.30913e-05 GenLowestFitness=6.81803e-06 BestFitness=1.30913e-05
AvgFitness=9.9723e-06 StdDev=1.10228e-06 GenBestFitness=1.30913e-05 GenLowestFitness=6.42162e-06 BestFitness=1.30913e-05
AvgFitness=9.98999e-06 StdDev=1.11505e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.18493e-06 BestFitness=1.30913e-05
AvgFitness=1.0032e-05 StdDev=1.11062e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.18493e-06 BestFitness=1.30913e-05
AvgFitness=1.00123e-05 StdDev=1.11762e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.22664e-06 BestFitness=1.30913e-05
AvgFitness=9.96256e-06 StdDev=1.16976e-06 GenBestFitness=1.33671e-05 GenLowestFitness=6.93796e-06 BestFitness=1.33671e-05
AvgFitness=9.99395e-06 StdDev=1.17515e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.05932e-06 BestFitness=1.33671e-05
AvgFitness=1.00697e-05 StdDev=1.17541e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.05932e-06 BestFitness=1.33671e-05
AvgFitness=1.00761e-05 StdDev=1.12413e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.50169e-06 BestFitness=1.33671e-05
AvgFitness=1.01706e-05 StdDev=1.10566e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.64266e-06 BestFitness=1.33671e-05
AvgFitness=1.02028e-05 StdDev=1.1214e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.27899e-06 BestFitness=1.33671e-05
AvgFitness=1.02805e-05 StdDev=1.0797e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.30458e-06 BestFitness=1.33671e-05
AvgFitness=1.02543e-05 StdDev=1.08282e-06 GenBestFitness=1.30913e-05 GenLowestFitness=7.30458e-06 BestFitness=1.33671e-05
AvgFitness=1.02538e-05 StdDev=1.06156e-06 GenBestFitness=1.28795e-05 GenLowestFitness=7.45686e-06 BestFitness=1.33671e-05
AvgFitness=1.03068e-05 StdDev=1.05719e-06 GenBestFitness=1.30702e-05 GenLowestFitness=7.69267e-06 BestFitness=1.33671e-05
AvgFitness=1.02594e-05 StdDev=1.08181e-06 GenBestFitness=1.28795e-05 GenLowestFitness=6.92998e-06 BestFitness=1.33671e-05
AvgFitness=1.02734e-05 StdDev=1.05804e-06 GenBestFitness=1.28795e-05 GenLowestFitness=7.40905e-06 BestFitness=1.33671e-05
AvgFitness=1.02917e-05 StdDev=1.06457e-06 GenBestFitness=1.28795e-05 GenLowestFitness=7.40905e-06 BestFitness=1.33671e-05
AvgFitness=1.02611e-05 StdDev=1.07456e-06 GenBestFitness=1.27067e-05 GenLowestFitness=7.21118e-06 BestFitness=1.33671e-05
AvgFitness=1.02961e-05 StdDev=1.10969e-06 GenBestFitness=1.27067e-05 GenLowestFitness=7.21118e-06 BestFitness=1.33671e-05
AvgFitness=1.03128e-05 StdDev=1.11775e-06 GenBestFitness=1.27577e-05 GenLowestFitness=7.21118e-06 BestFitness=1.33671e-05
AvgFitness=1.03614e-05 StdDev=1.12508e-06 GenBestFitness=1.36435e-05 GenLowestFitness=7.21118e-06 BestFitness=1.36435e-05
AvgFitness=1.0371e-05 StdDev=1.1218e-06 GenBestFitness=1.36435e-05 GenLowestFitness=7.0614e-06 BestFitness=1.36435e-05
AvgFitness=1.04079e-05 StdDev=1.10404e-06 GenBestFitness=1.36435e-05 GenLowestFitness=7.21118e-06 BestFitness=1.36435e-05
AvgFitness=1.0376e-05 StdDev=1.13233e-06 GenBestFitness=1.29332e-05 GenLowestFitness=7.43577e-06 BestFitness=1.36435e-05
AvgFitness=1.03929e-05 StdDev=1.1267e-06 GenBestFitness=1.29332e-05 GenLowestFitness=6.85245e-06 BestFitness=1.36435e-05
AvgFitness=1.04322e-05 StdDev=1.15433e-06 GenBestFitness=1.29332e-05 GenLowestFitness=6.85245e-06 BestFitness=1.36435e-05
AvgFitness=1.03892e-05 StdDev=1.15352e-06 GenBestFitness=1.29332e-05 GenLowestFitness=6.85245e-06 BestFitness=1.36435e-05
AvgFitness=1.04117e-05 StdDev=1.16129e-06 GenBestFitness=1.29332e-05 GenLowestFitness=6.85245e-06 BestFitness=1.36435e-05
AvgFitness=1.04236e-05 StdDev=1.12879e-06 GenBestFitness=1.29332e-05 GenLowestFitness=7.06314e-06 BestFitness=1.36435e-05
AvgFitness=1.04452e-05 StdDev=1.15314e-06 GenBestFitness=1.33179e-05 GenLowestFitness=7.2677e-06 BestFitness=1.36435e-05
AvgFitness=1.03938e-05 StdDev=1.19057e-06 GenBestFitness=1.33179e-05 GenLowestFitness=7.2677e-06 BestFitness=1.36435e-05
AvgFitness=1.04399e-05 StdDev=1.22058e-06 GenBestFitness=1.29332e-05 GenLowestFitness=6.90388e-06 BestFitness=1.36435e-05
AvgFitness=1.04433e-05 StdDev=1.18439e-06 GenBestFitness=1.27577e-05 GenLowestFitness=6.90388e-06 BestFitness=1.36435e-05
AvgFitness=1.04881e-05 StdDev=1.15013e-06 GenBestFitness=1.29212e-05 GenLowestFitness=7.59416e-06 BestFitness=1.36435e-05
AvgFitness=1.05982e-05 StdDev=1.15047e-06 GenBestFitness=1.31544e-05 GenLowestFitness=7.5039e-06 BestFitness=1.36435e-05
AvgFitness=1.06192e-05 StdDev=1.17153e-06 GenBestFitness=1.31544e-05 GenLowestFitness=7.64397e-06 BestFitness=1.36435e-05
AvgFitness=1.06245e-05 StdDev=1.17566e-06 GenBestFitness=1.27694e-05 GenLowestFitness=7.73759e-06 BestFitness=1.36435e-05
AvgFitness=1.05986e-05 StdDev=1.18308e-06 GenBestFitness=1.27577e-05 GenLowestFitness=7.48538e-06 BestFitness=1.36435e-05
AvgFitness=1.06181e-05 StdDev=1.17665e-06 GenBestFitness=1.27577e-05 GenLowestFitness=7.46454e-06 BestFitness=1.36435e-05
AvgFitness=1.06346e-05 StdDev=1.1906e-06 GenBestFitness=1.27577e-05 GenLowestFitness=7.06629e-06 BestFitness=1.36435e-05
AvgFitness=1.06592e-05 StdDev=1.18926e-06 GenBestFitness=1.27217e-05 GenLowestFitness=7.5276e-06 BestFitness=1.36435e-05
AvgFitness=1.05907e-05 StdDev=1.19528e-06 GenBestFitness=1.27217e-05 GenLowestFitness=7.76106e-06 BestFitness=1.36435e-05
AvgFitness=1.06683e-05 StdDev=1.17539e-06 GenBestFitness=1.27217e-05 GenLowestFitness=7.73273e-06 BestFitness=1.36435e-05
AvgFitness=1.06524e-05 StdDev=1.1721e-06 GenBestFitness=1.27217e-05 GenLowestFitness=7.58354e-06 BestFitness=1.36435e-05
AvgFitness=1.06083e-05 StdDev=1.1724e-06 GenBestFitness=1.27217e-05 GenLowestFitness=7.54332e-06 BestFitness=1.36435e-05
AvgFitness=1.05962e-05 StdDev=1.15571e-06 GenBestFitness=1.27217e-05 GenLowestFitness=6.95461e-06 BestFitness=1.36435e-05
AvgFitness=1.06368e-05 StdDev=1.127e-06 GenBestFitness=1.27217e-05 GenLowestFitness=7.53359e-06 BestFitness=1.36435e-05
AvgFitness=1.06109e-05 StdDev=1.15121e-06 GenBestFitness=1.29039e-05 GenLowestFitness=7.43115e-06 BestFitness=1.36435e-05
AvgFitness=1.05895e-05 StdDev=1.14368e-06 GenBestFitness=1.31009e-05 GenLowestFitness=7.38493e-06 BestFitness=1.36435e-05
AvgFitness=1.05677e-05 StdDev=1.15551e-06 GenBestFitness=1.28838e-05 GenLowestFitness=7.34281e-06 BestFitness=1.36435e-05
AvgFitness=1.06749e-05 StdDev=1.16867e-06 GenBestFitness=1.28838e-05 GenLowestFitness=7.59256e-06 BestFitness=1.36435e-05
AvgFitness=1.0738e-05 StdDev=1.15471e-06 GenBestFitness=1.28838e-05 GenLowestFitness=7.59256e-06 BestFitness=1.36435e-05
AvgFitness=1.07418e-05 StdDev=1.16875e-06 GenBestFitness=1.33708e-05 GenLowestFitness=7.59256e-06 BestFitness=1.36435e-05
AvgFitness=1.07083e-05 StdDev=1.16689e-06 GenBestFitness=1.35014e-05 GenLowestFitness=7.33664e-06 BestFitness=1.36435e-05
AvgFitness=1.07188e-05 StdDev=1.1358e-06 GenBestFitness=1.31727e-05 GenLowestFitness=7.59256e-06 BestFitness=1.36435e-05
AvgFitness=1.07426e-05 StdDev=1.08911e-06 GenBestFitness=1.31727e-05 GenLowestFitness=7.83827e-06 BestFitness=1.36435e-05
AvgFitness=1.07317e-05 StdDev=1.08762e-06 GenBestFitness=1.31727e-05 GenLowestFitness=7.61709e-06 BestFitness=1.36435e-05
AvgFitness=1.07521e-05 StdDev=1.13394e-06 GenBestFitness=1.31727e-05 GenLowestFitness=7.76036e-06 BestFitness=1.36435e-05
AvgFitness=1.07357e-05 StdDev=1.14658e-06 GenBestFitness=1.31727e-05 GenLowestFitness=7.34309e-06 BestFitness=1.36435e-05
AvgFitness=1.07339e-05 StdDev=1.14953e-06 GenBestFitness=1.31727e-05 GenLowestFitness=7.21907e-06 BestFitness=1.36435e-05
AvgFitness=1.07641e-05 StdDev=1.14509e-06 GenBestFitness=1.31727e-05 GenLowestFitness=7.30158e-06 BestFitness=1.36435e-05
AvgFitness=1.0733e-05 StdDev=1.17282e-06 GenBestFitness=1.31727e-05 GenLowestFitness=7.09576e-06 BestFitness=1.36435e-05
AvgFitness=1.07867e-05 StdDev=1.1668e-06 GenBestFitness=1.31727e-05 GenLowestFitness=7.7207e-06 BestFitness=1.36435e-05
AvgFitness=1.07528e-05 StdDev=1.14871e-06 GenBestFitness=1.30929e-05 GenLowestFitness=7.69793e-06 BestFitness=1.36435e-05
AvgFitness=1.07611e-05 StdDev=1.13817e-06 GenBestFitness=1.30929e-05 GenLowestFitness=7.73659e-06 BestFitness=1.36435e-05
AvgFitness=1.07227e-05 StdDev=1.20264e-06 GenBestFitness=1.31915e-05 GenLowestFitness=7.73659e-06 BestFitness=1.36435e-05
AvgFitness=1.07038e-05 StdDev=1.20782e-06 GenBestFitness=1.30929e-05 GenLowestFitness=7.91851e-06 BestFitness=1.36435e-05
AvgFitness=1.07574e-05 StdDev=1.19306e-06 GenBestFitness=1.30929e-05 GenLowestFitness=7.46348e-06 BestFitness=1.36435e-05
AvgFitness=1.07496e-05 StdDev=1.18943e-06 GenBestFitness=1.30929e-05 GenLowestFitness=7.58593e-06 BestFitness=1.36435e-05
AvgFitness=1.07942e-05 StdDev=1.22141e-06 GenBestFitness=1.30929e-05 GenLowestFitness=7.57966e-06 BestFitness=1.36435e-05
AvgFitness=1.07734e-05 StdDev=1.26229e-06 GenBestFitness=1.30929e-05 GenLowestFitness=7.57966e-06 BestFitness=1.36435e-05
AvgFitness=1.07994e-05 StdDev=1.24117e-06 GenBestFitness=1.30929e-05 GenLowestFitness=6.86623e-06 BestFitness=1.36435e-05
AvgFitness=1.07885e-05 StdDev=1.17318e-06 GenBestFitness=1.30929e-05 GenLowestFitness=7.62196e-06 BestFitness=1.36435e-05
AvgFitness=1.07431e-05 StdDev=1.19698e-06 GenBestFitness=1.34483e-05 GenLowestFitness=7.62196e-06 BestFitness=1.36435e-05
AvgFitness=1.07208e-05 StdDev=1.20331e-06 GenBestFitness=1.34483e-05 GenLowestFitness=7.30715e-06 BestFitness=1.36435e-05
AvgFitness=1.07405e-05 StdDev=1.20194e-06 GenBestFitness=1.34483e-05 GenLowestFitness=7.62196e-06 BestFitness=1.36435e-05
AvgFitness=1.0763e-05 StdDev=1.13078e-06 GenBestFitness=1.34483e-05 GenLowestFitness=7.62196e-06 BestFitness=1.36435e-05
AvgFitness=1.07164e-05 StdDev=1.1382e-06 GenBestFitness=1.32158e-05 GenLowestFitness=7.62196e-06 BestFitness=1.36435e-05
AvgFitness=1.06669e-05 StdDev=1.14144e-06 GenBestFitness=1.32158e-05 GenLowestFitness=7.5114e-06 BestFitness=1.36435e-05
AvgFitness=1.06784e-05 StdDev=1.13252e-06 GenBestFitness=1.32158e-05 GenLowestFitness=7.63441e-06 BestFitness=1.36435e-05
AvgFitness=1.06978e-05 StdDev=1.1513e-06 GenBestFitness=1.32158e-05 GenLowestFitness=7.72399e-06 BestFitness=1.36435e-05
AvgFitness=1.07167e-05 StdDev=1.14787e-06 GenBestFitness=1.32158e-05 GenLowestFitness=7.44502e-06 BestFitness=1.36435e-05
AvgFitness=1.0736e-05 StdDev=1.15773e-06 GenBestFitness=1.32158e-05 GenLowestFitness=7.44502e-06 BestFitness=1.36435e-05
AvgFitness=1.0736e-05 StdDev=1.1643e-06 GenBestFitness=1.32158e-05 GenLowestFitness=7.44502e-06 BestFitness=1.36435e-05
AvgFitness=1.07314e-05 StdDev=1.1393e-06 GenBestFitness=1.32158e-05 GenLowestFitness=6.88352e-06 BestFitness=1.36435e-05
AvgFitness=1.07864e-05 StdDev=1.12501e-06 GenBestFitness=1.32158e-05 GenLowestFitness=7.48652e-06 BestFitness=1.36435e-05
AvgFitness=1.07764e-05 StdDev=1.11056e-06 GenBestFitness=1.32158e-05 GenLowestFitness=7.46649e-06 BestFitness=1.36435e-05
AvgFitness=1.082e-05 StdDev=1.13788e-06 GenBestFitness=1.32158e-05 GenLowestFitness=7.75568e-06 BestFitness=1.36435e-05
AvgFitness=1.08646e-05 StdDev=1.14768e-06 GenBestFitness=1.32158e-05 GenLowestFitness=7.6685e-06 BestFitness=1.36435e-05
AvgFitness=1.08061e-05 StdDev=1.14367e-06 GenBestFitness=1.31608e-05 GenLowestFitness=7.6685e-06 BestFitness=1.36435e-05
AvgFitness=1.07873e-05 StdDev=1.12487e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.89208e-06 BestFitness=1.36435e-05
AvgFitness=1.07923e-05 StdDev=1.09869e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.84063e-06 BestFitness=1.36435e-05
AvgFitness=1.0833e-05 StdDev=1.11389e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.50054e-06 BestFitness=1.36435e-05
AvgFitness=1.08331e-05 StdDev=1.1094e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.73953e-06 BestFitness=1.36435e-05
AvgFitness=1.07738e-05 StdDev=1.12057e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.64447e-06 BestFitness=1.36435e-05
AvgFitness=1.07908e-05 StdDev=1.15599e-06 GenBestFitness=1.35505e-05 GenLowestFitness=7.64289e-06 BestFitness=1.36435e-05
AvgFitness=1.07535e-05 StdDev=1.17123e-06 GenBestFitness=1.35505e-05 GenLowestFitness=7.64289e-06 BestFitness=1.36435e-05
AvgFitness=1.07592e-05 StdDev=1.14479e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.64289e-06 BestFitness=1.36435e-05
AvgFitness=1.07628e-05 StdDev=1.14928e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.41321e-06 BestFitness=1.36435e-05
AvgFitness=1.07385e-05 StdDev=1.184e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.41321e-06 BestFitness=1.36435e-05
AvgFitness=1.07398e-05 StdDev=1.17143e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.49789e-06 BestFitness=1.36435e-05
AvgFitness=1.07719e-05 StdDev=1.14705e-06 GenBestFitness=1.37971e-05 GenLowestFitness=7.74145e-06 BestFitness=1.37971e-05
AvgFitness=1.07838e-05 StdDev=1.13036e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.74145e-06 BestFitness=1.37971e-05
AvgFitness=1.07999e-05 StdDev=1.1614e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.74145e-06 BestFitness=1.37971e-05
AvgFitness=1.07411e-05 StdDev=1.17584e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.37537e-06 BestFitness=1.37971e-05
AvgFitness=1.06946e-05 StdDev=1.16984e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.88646e-06 BestFitness=1.37971e-05
AvgFitness=1.06843e-05 StdDev=1.18599e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.82568e-06 BestFitness=1.37971e-05
AvgFitness=1.06766e-05 StdDev=1.20486e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.48304e-06 BestFitness=1.37971e-05
AvgFitness=1.07433e-05 StdDev=1.25745e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.48304e-06 BestFitness=1.37971e-05
AvgFitness=1.08314e-05 StdDev=1.22439e-06 GenBestFitness=1.33653e-05 GenLowestFitness=7.52352e-06 BestFitness=1.37971e-05
