AvgFitness=6.39259e-06 StdDev=4.64381e-07 GenBestFitness=7.80408e-06 GenLowestFitness=5.35108e-06 BestFitness=7.80408e-06
AvgFitness=7.84625e-06 StdDev=9.61124e-07 GenBestFitness=1.0841e-05 GenLowestFitness=5.87066e-06 BestFitness=1.20039e-05
AvgFitness=7.85628e-06 StdDev=9.78898e-07 GenBestFitness=1.08188e-05 GenLowestFitness=5.55216e-06 BestFitness=1.20039e-05
AvgFitness=7.81861e-06 StdDev=9.95442e-07 GenBestFitness=1.08188e-05 GenLowestFitness=5.77457e-06 BestFitness=1.20039e-05
AvgFitness=7.84208e-06 StdDev=1.00666e-06 GenBestFitness=1.08188e-05 GenLowestFitness=5.8351e-06 BestFitness=1.20039e-05
AvgFitness=7.86575e-06 StdDev=1.00943e-06 GenBestFitness=1.12744e-05 GenLowestFitness=5.64797e-06 BestFitness=1.20039e-05
AvgFitness=7.8505e-06 StdDev=9.73894e-07 GenBestFitness=1.12744e-05 GenLowestFitness=5.73702e-06 BestFitness=1.20039e-05
AvgFitness=7.85099e-06 StdDev=1.01097e-06 GenBestFitness=1.09254e-05 GenLowestFitness=5.73702e-06 BestFitness=1.20039e-05
AvgFitness=7.8895e-06 StdDev=1.00646e-06 GenBestFitness=1.10821e-05 GenLowestFitness=5.7541e-06 BestFitness=1.20039e-05
AvgFitness=7.91965e-06 StdDev=1.01869e-06 GenBestFitness=1.0961e-05 GenLowestFitness=5.79836e-06 BestFitness=1.20039e-05
AvgFitness=7.94323e-06 StdDev=1.02348e-06 GenBestFitness=1.14273e-05 GenLowestFitness=5.80298e-06 BestFitness=1.20039e-05
AvgFitness=7.92392e-06 StdDev=1.03526e-06 GenBestFitness=1.12378e-05 GenLowestFitness=5.74408e-06 BestFitness=1.20039e-05
AvgFitness=7.89532e-06 StdDev=1.00147e-06 GenBestFitness=1.12378e-05 GenLowestFitness=5.74081e-06 BestFitness=1.20039e-05
AvgFitness=7.89738e-06 StdDev=1.02685e-06 GenBestFitness=1.15704e-05 GenLowestFitness=5.7161e-06 BestFitness=1.20039e-05
AvgFitness=7.90332e-06 StdDev=1.05473e-06 GenBestFitness=1.12639e-05 GenLowestFitness=5.66054e-06 BestFitness=1.20039e-05
AvgFitness=7.94752e-06 StdDev=1.05346e-06 GenBestFitness=1.16327e-05 GenLowestFitness=5.45185e-06 BestFitness=1.20039e-05
AvgFitness=7.962e-06 StdDev=1.09715e-06 GenBestFitness=1.16327e-05 GenLowestFitness=5.76869e-06 BestFitness=1.20039e-05
AvgFitness=8.01432e-06 StdDev=1.04581e-06 GenBestFitness=1.16327e-05 GenLowestFitness=5.80288e-06 BestFitness=1.20039e-05
AvgFitness=8.07018e-06 StdDev=1.03543e-06 GenBestFitness=1.16327e-05 GenLowestFitness=5.76685e-06 BestFitness=1.20039e-05
AvgFitness=8.06159e-06 StdDev=1.07681e-06 GenBestFitness=1.16327e-05 GenLowestFitness=5.67822e-06 BestFitness=1.20039e-05
AvgFitness=8.09807e-06 StdDev=1.07054e-06 GenBestFitness=1.13583e-05 GenLowestFitness=6.0068e-06 BestFitness=1.20039e-05
AvgFitness=8.11066e-06 StdDev=1.06355e-06 GenBestFitness=1.13583e-05 GenLowestFitness=5.8197e-06 BestFitness=1.20039e-05
AvgFitness=8.1273e-06 StdDev=1.05322e-06 GenBestFitness=1.13583e-05 GenLowestFitness=5.93321e-06 BestFitness=1.20039e-05
AvgFitness=8.15405e-06 StdDev=1.04299e-06 GenBestFitness=1.13583e-05 GenLowestFitness=5.90011e-06 BestFitness=1.20039e-05
AvgFitness=8.09627e-06 StdDev=1.01945e-06 GenBestFitness=1.10179e-05 GenLowestFitness=6.10371e-06 BestFitness=1.20039e-05
AvgFitness=8.01801e-06 StdDev=1.07429e-06 GenBestFitness=1.09953e-05 GenLowestFitness=5.78493e-06 BestFitness=1.20039e-05
AvgFitness=7.99428e-06 StdDev=1.06538e-06 GenBestFitness=1.09019e-05 GenLowestFitness=5.68182e-06 BestFitness=1.20039e-05
AvgFitness=8.02087e-06 StdDev=1.04654e-06 GenBestFitness=1.10108e-05 GenLowestFitness=5.68182e-06 BestFitness=1.20039e-05
AvgFitness=8.0451e-06 StdDev=1.06914e-06 GenBestFitness=1.14487e-05 GenLowestFitness=5.94177e-06 BestFitness=1.20039e-05
AvgFitness=8.04098e-06 StdDev=1.06378e-06 GenBestFitness=1.11846e-05 GenLowestFitness=5.68028e-06 BestFitness=1.20039e-05
AvgFitness=8.07665e-06 StdDev=1.0684e-06 GenBestFitness=1.11846e-05 GenLowestFitness=5.79309e-06 BestFitness=1.20039e-05
AvgFitness=8.07937e-06 StdDev=1.08107e-06 GenBestFitness=1.12147e-05 GenLowestFitness=5.70026e-06 BestFitness=1.20039e-05
AvgFitness=8.05475e-06 StdDev=1.03881e-06 GenBestFitness=1.11971e-05 GenLowestFitness=5.65934e-06 BestFitness=1.20039e-05
AvgFitness=8.03454e-06 StdDev=1.07289e-06 GenBestFitness=1.29969e-05 GenLowestFitness=5.77801e-06 BestFitness=1.29969e-05
AvgFitness=7.99594e-06 StdDev=1.06957e-06 GenBestFitness=1.29969e-05 GenLowestFitness=5.87016e-06 BestFitness=1.29969e-05
AvgFitness=7.97992e-06 StdDev=1.02973e-06 GenBestFitness=1.29969e-05 GenLowestFitness=5.69197e-06 BestFitness=1.29969e-05
AvgFitness=8.0032e-06 StdDev=1.03989e-06 GenBestFitness=1.29969e-05 GenLowestFitness=5.86514e-06 BestFitness=1.29969e-05
AvgFitness=7.98687e-06 StdDev=1.05364e-06 GenBestFitness=1.30735e-05 GenLowestFitness=5.83233e-06 BestFitness=1.30735e-05
AvgFitness=7.97165e-06 StdDev=1.04392e-06 GenBestFitness=1.30735e-05 GenLowestFitness=5.96093e-06 BestFitness=1.30735e-05
AvgFitness=7.95922e-06 StdDev=1.05145e-06 GenBestFitness=1.09278e-05 GenLowestFitness=5.64747e-06 BestFitness=1.30735e-05
AvgFitness=7.97412e-06 StdDev=1.05221e-06 GenBestFitness=1.16299e-05 GenLowestFitness=5.71067e-06 BestFitness=1.30735e-05
AvgFitness=7.96294e-06 StdDev=1.0068e-06 GenBestFitness=1.1191e-05 GenLowestFitness=5.70921e-06 BestFitness=1.30735e-05
AvgFitness=7.94375e-06 StdDev=1.04927e-06 GenBestFitness=1.1191e-05 GenLowestFitness=5.61269e-06 BestFitness=1.30735e-05
AvgFitness=7.98318e-06 StdDev=1.08961e-06 GenBestFitness=1.20927e-05 GenLowestFitness=5.8446e-06 BestFitness=1.30735e-05
AvgFitness=8.05164e-06 StdDev=1.08242e-06 GenBestFitness=1.20927e-05 GenLowestFitness=5.68696e-06 BestFitness=1.30735e-05
AvgFitness=8.07377e-06 StdDev=1.08367e-06 GenBestFitness=1.13629e-05 GenLowestFitness=5.79269e-06 BestFitness=1.30735e-05
AvgFitness=8.00098e-06 StdDev=1.06274e-06 GenBestFitness=1.13629e-05 GenLowestFitness=5.74027e-06 BestFitness=1.30735e-05
AvgFitness=7.98662e-06 StdDev=1.04566e-06 GenBestFitness=1.14448e-05 GenLowestFitness=5.74027e-06 BestFitness=1.30735e-05
AvgFitness=7.96159e-06 StdDev=1.0776e-06 GenBestFitness=1.14448e-05 GenLowestFitness=5.92042e-06 BestFitness=1.30735e-05
AvgFitness=7.96458e-06 StdDev=1.07679e-06 GenBestFitness=1.21225e-05 GenLowestFitness=5.76101e-06 BestFitness=1.30735e-05
AvgFitness=7.97549e-06 StdDev=1.07388e-06 GenBestFitness=1.21225e-05 GenLowestFitness=5.91668e-06 BestFitness=1.30735e-05
AvgFitness=7.95105e-06 StdDev=1.04987e-06 GenBestFitness=1.13629e-05 GenLowestFitness=5.90635e-06 BestFitness=1.30735e-05
AvgFitness=7.9557e-06 StdDev=1.03793e-06 GenBestFitness=1.14093e-05 GenLowestFitness=5.74484e-06 BestFitness=1.30735e-05
AvgFitness=7.9329e-06 StdDev=1.02572e-06 GenBestFitness=1.13057e-05 GenLowestFitness=5.58542e-06 BestFitness=1.30735e-05
AvgFitness=7.98066e-06 StdDev=1.00027e-06 GenBestFitness=1.13057e-05 GenLowestFitness=5.6143e-06 BestFitness=1.30735e-05
AvgFitness=7.89602e-06 StdDev=9.84229e-07 GenBestFitness=1.08458e-05 GenLowestFitness=5.75096e-06 BestFitness=1.30735e-05
AvgFitness=7.89955e-06 StdDev=9.74589e-07 GenBestFitness=1.10727e-05 GenLowestFitness=5.91727e-06 BestFitness=1.30735e-05
AvgFitness=7.863e-06 StdDev=9.72083e-07 GenBestFitness=1.08458e-05 GenLowestFitness=5.81982e-06 BestFitness=1.30735e-05
AvgFitness=7.85562e-06 StdDev=9.33102e-07 GenBestFitness=1.06678e-05 GenLowestFitness=5.65236e-06 BestFitness=1.30735e-05
AvgFitness=7.78484e-06 StdDev=9.31075e-07 GenBestFitness=1.06678e-05 GenLowestFitness=5.82418e-06 BestFitness=1.30735e-05
AvgFitness=7.734e-06 StdDev=9.31062e-07 GenBestFitness=1.06678e-05 GenLowestFitness=5.75194e-06 BestFitness=1.30735e-05
AvgFitness=7.72715e-06 StdDev=9.4493e-07 GenBestFitness=1.1082e-05 GenLowestFitness=5.81587e-06 BestFitness=1.30735e-05
AvgFitness=7.72972e-06 StdDev=9.25157e-07 GenBestFitness=1.10085e-05 GenLowestFitness=5.60026e-06 BestFitness=1.30735e-05
AvgFitness=7.73942e-06 StdDev=9.45505e-07 GenBestFitness=1.10085e-05 GenLowestFitness=5.7077e-06 BestFitness=1.30735e-05
AvgFitness=7.71582e-06 StdDev=1.0024e-06 GenBestFitness=1.10085e-05 GenLowestFitness=5.40139e-06 BestFitness=1.30735e-05
AvgFitness=7.72124e-06 StdDev=1.02659e-06 GenBestFitness=1.10085e-05 GenLowestFitness=5.57719e-06 BestFitness=1.30735e-05
AvgFitness=7.73486e-06 StdDev=9.86734e-07 GenBestFitness=1.08272e-05 GenLowestFitness=5.57719e-06 BestFitness=1.30735e-05
AvgFitness=7.74471e-06 StdDev=9.93182e-07 GenBestFitness=1.09187e-05 GenLowestFitness=5.57719e-06 BestFitness=1.30735e-05
AvgFitness=7.77784e-06 StdDev=1.00823e-06 GenBestFitness=1.09187e-05 GenLowestFitness=5.59922e-06 BestFitness=1.30735e-05
AvgFitness=7.80218e-06 StdDev=9.78022e-07 GenBestFitness=1.09143e-05 GenLowestFitness=5.46456e-06 BestFitness=1.30735e-05
AvgFitness=7.85303e-06 StdDev=9.67907e-07 GenBestFitness=1.12326e-05 GenLowestFitness=5.67202e-06 BestFitness=1.30735e-05
AvgFitness=7.82851e-06 StdDev=9.67991e-07 GenBestFitness=1.09182e-05 GenLowestFitness=5.65774e-06 BestFitness=1.30735e-05
AvgFitness=7.80441e-06 StdDev=9.52452e-07 GenBestFitness=1.11066e-05 GenLowestFitness=5.65774e-06 BestFitness=1.30735e-05
AvgFitness=7.72284e-06 StdDev=9.3421e-07 GenBestFitness=1.11066e-05 GenLowestFitness=5.50946e-06 BestFitness=1.30735e-05
AvgFitness=7.69881e-06 StdDev=9.41794e-07 GenBestFitness=1.09182e-05 GenLowestFitness=5.43373e-06 BestFitness=1.30735e-05
AvgFitness=7.71184e-06 StdDev=9.30348e-07 GenBestFitness=1.10252e-05 GenLowestFitness=5.58302e-06 BestFitness=1.30735e-05
AvgFitness=7.63754e-06 StdDev=8.87019e-07 GenBestFitness=1.06476e-05 GenLowestFitness=5.83791e-06 BestFitness=1.30735e-05
AvgFitness=7.58889e-06 StdDev=8.64777e-07 GenBestFitness=1.01415e-05 GenLowestFitness=5.55431e-06 BestFitness=1.30735e-05
AvgFitness=7.61538e-06 StdDev=8.65128e-07 GenBestFitness=1.09208e-05 GenLowestFitness=5.78036e-06 BestFitness=1.30735e-05
AvgFitness=7.56056e-06 StdDev=8.58978e-07 GenBestFitness=1.09208e-05 GenLowestFitness=5.45879e-06 BestFitness=1.30735e-05
AvgFitness=7.50889e-06 StdDev=8.68877e-07 GenBestFitness=1.09208e-05 GenLowestFitness=5.45879e-06 BestFitness=1.30735e-05
AvgFitness=7.52475e-06 StdDev=8.92033e-07 GenBestFitness=1.09208e-05 GenLowestFitness=5.52074e-06 BestFitness=1.30735e-05
AvgFitness=7.51459e-06 StdDev=8.84079e-07 GenBestFitness=1.09424e-05 GenLowestFitness=5.52074e-06 BestFitness=1.30735e-05
AvgFitness=7.54262e-06 StdDev=8.81228e-07 GenBestFitness=1.09424e-05 GenLowestFitness=5.69315e-06 BestFitness=1.30735e-05
AvgFitness=7.57709e-06 StdDev=8.92745e-07 GenBestFitness=1.09424e-05 GenLowestFitness=5.53298e-06 BestFitness=1.30735e-05
AvgFitness=7.625e-06 StdDev=9.04605e-07 GenBestFitness=1.07491e-05 GenLowestFitness=5.53298e-06 BestFitness=1.30735e-05
AvgFitness=7.59408e-06 StdDev=8.56212e-07 GenBestFitness=1.07491e-05 GenLowestFitness=5.72929e-06 BestFitness=1.30735e-05
AvgFitness=7.60213e-06 StdDev=8.88532e-07 GenBestFitness=1.07491e-05 GenLowestFitness=5.63712e-06 BestFitness=1.30735e-05
AvgFitness=7.57637e-06 StdDev=8.71216e-07 GenBestFitness=1.05121e-05 GenLowestFitness=5.85035e-06 BestFitness=1.30735e-05
AvgFitness=7.58811e-06 StdDev=8.59307e-07 GenBestFitness=1.05121e-05 GenLowestFitness=5.59526e-06 BestFitness=1.30735e-05
AvgFitness=7.62187e-06 StdDev=8.80802e-07 GenBestFitness=1.03659e-05 GenLowestFitness=5.7178e-06 BestFitness=1.30735e-05
AvgFitness=7.60124e-06 StdDev=8.95268e-07 GenBestFitness=1.02808e-05 GenLowestFitness=5.70735e-06 BestFitness=1.30735e-05
AvgFitness=7.61023e-06 StdDev=9.22883e-07 GenBestFitness=1.09312e-05 GenLowestFitness=5.52436e-06 BestFitness=1.30735e-05
AvgFitness=7.69568e-06 StdDev=9.40231e-07 GenBestFitness=1.10325e-05 GenLowestFitness=5.33004e-06 BestFitness=1.30735e-05
AvgFitness=7.73868e-06 StdDev=9.18167e-07 GenBestFitness=1.15236e-05 GenLowestFitness=5.7395e-06 BestFitness=1.30735e-05
AvgFitness=7.74788e-06 StdDev=9.75018e-07 GenBestFitness=1.24893e-05 GenLowestFitness=5.63982e-06 BestFitness=1.30735e-05
AvgFitness=7.72726e-06 StdDev=9.42913e-07 GenBestFitness=1.24893e-05 GenLowestFitness=5.64361e-06 BestFitness=1.30735e-05
AvgFitness=7.78035e-06 StdDev=9.83074e-07 GenBestFitness=1.26578e-05 GenLowestFitness=5.65568e-06 BestFitness=1.30735e-05
AvgFitness=7.77889e-06 StdDev=9.78982e-07 GenBestFitness=1.26578e-05 GenLowestFitness=5.66047e-06 BestFitness=1.30735e-05
AvgFitness=7.76979e-06 StdDev=9.78842e-07 GenBestFitness=1.26578e-05 GenLowestFitness=5.76809e-06 BestFitness=1.30735e-05
AvgFitness=7.80591e-06 StdDev=9.59148e-07 GenBestFitness=1.26578e-05 GenLowestFitness=5.57588e-06 BestFitness=1.30735e-05
AvgFitness=7.83122e-06 StdDev=9.20721e-07 GenBestFitness=1.05717e-05 GenLowestFitness=5.94786e-06 BestFitness=1.30735e-05
AvgFitness=7.8551e-06 StdDev=9.0474e-07 GenBestFitness=1.05717e-05 GenLowestFitness=5.89006e-06 BestFitness=1.30735e-05
AvgFitness=7.89622e-06 StdDev=9.23876e-07 GenBestFitness=1.09031e-05 GenLowestFitness=5.54701e-06 BestFitness=1.30735e-05
AvgFitness=7.82539e-06 StdDev=9.75787e-07 GenBestFitness=1.07184e-05 GenLowestFitness=5.65912e-06 BestFitness=1.30735e-05
AvgFitness=7.81977e-06 StdDev=9.67285e-07 GenBestFitness=1.07184e-05 GenLowestFitness=5.6105e-06 BestFitness=1.30735e-05
AvgFitness=7.81523e-06 StdDev=9.74275e-07 GenBestFitness=1.07184e-05 GenLowestFitness=5.48948e-06 BestFitness=1.30735e-05
AvgFitness=7.79166e-06 StdDev=9.48067e-07 GenBestFitness=1.07184e-05 GenLowestFitness=5.91637e-06 BestFitness=1.30735e-05
AvgFitness=7.80623e-06 StdDev=9.45942e-07 GenBestFitness=1.07447e-05 GenLowestFitness=5.91624e-06 BestFitness=1.30735e-05
AvgFitness=7.77805e-06 StdDev=8.94357e-07 GenBestFitness=1.07447e-05 GenLowestFitness=5.60144e-06 BestFitness=1.30735e-05
AvgFitness=7.71275e-06 StdDev=8.90617e-07 GenBestFitness=1.04673e-05 GenLowestFitness=5.60144e-06 BestFitness=1.30735e-05
AvgFitness=7.67449e-06 StdDev=9.03299e-07 GenBestFitness=1.04673e-05 GenLowestFitness=5.76192e-06 BestFitness=1.30735e-05
AvgFitness=7.63732e-06 StdDev=8.84294e-07 GenBestFitness=1.01644e-05 GenLowestFitness=5.59561e-06 BestFitness=1.30735e-05
AvgFitness=7.61844e-06 StdDev=8.67176e-07 GenBestFitness=1.01644e-05 GenLowestFitness=5.88083e-06 BestFitness=1.30735e-05
AvgFitness=7.63299e-06 StdDev=8.84826e-07 GenBestFitness=1.03788e-05 GenLowestFitness=5.66242e-06 BestFitness=1.30735e-05
AvgFitness=7.6694e-06 StdDev=9.09583e-07 GenBestFitness=1.01459e-05 GenLowestFitness=5.66571e-06 BestFitness=1.30735e-05
AvgFitness=7.63805e-06 StdDev=9.1559e-07 GenBestFitness=1.08632e-05 GenLowestFitness=5.66571e-06 BestFitness=1.30735e-05
AvgFitness=7.64606e-06 StdDev=9.31453e-07 GenBestFitness=1.08632e-05 GenLowestFitness=5.51375e-06 BestFitness=1.30735e-05
AvgFitness=7.66162e-06 StdDev=9.35376e-07 GenBestFitness=1.08632e-05 GenLowestFitness=5.46659e-06 BestFitness=1.30735e-05
AvgFitness=7.63393e-06 StdDev=8.99956e-07 GenBestFitness=1.08632e-05 GenLowestFitness=5.6183e-06 BestFitness=1.30735e-05
AvgFitness=7.67687e-06 StdDev=9.32404e-07 GenBestFitness=1.12459e-05 GenLowestFitness=5.48243e-06 BestFitness=1.30735e-05
AvgFitness=7.69961e-06 StdDev=9.52023e-07 GenBestFitness=1.09799e-05 GenLowestFitness=5.66886e-06 BestFitness=1.30735e-05
AvgFitness=7.7652e-06 StdDev=9.37875e-07 GenBestFitness=1.09799e-05 GenLowestFitness=5.74425e-06 BestFitness=1.30735e-05
AvgFitness=7.74253e-06 StdDev=9.51283e-07 GenBestFitness=1.09799e-05 GenLowestFitness=5.63389e-06 BestFitness=1.30735e-05
AvgFitness=7.68701e-06 StdDev=9.55969e-07 GenBestFitness=1.09799e-05 GenLowestFitness=5.75379e-06 BestFitness=1.30735e-05
AvgFitness=7.69809e-06 StdDev=9.43824e-07 GenBestFitness=1.09799e-05 GenLowestFitness=5.56598e-06 BestFitness=1.30735e-05
AvgFitness=7.67777e-06 StdDev=9.16723e-07 GenBestFitness=1.10699e-05 GenLowestFitness=5.73687e-06 BestFitness=1.30735e-05
AvgFitness=7.72095e-06 StdDev=9.33794e-07 GenBestFitness=1.10699e-05 GenLowestFitness=5.77147e-06 BestFitness=1.30735e-05
AvgFitness=7.71467e-06 StdDev=9.4174e-07 GenBestFitness=1.10699e-05 GenLowestFitness=5.80106e-06 BestFitness=1.30735e-05
AvgFitness=7.70578e-06 StdDev=9.55939e-07 GenBestFitness=1.15538e-05 GenLowestFitness=5.76561e-06 BestFitness=1.30735e-05
AvgFitness=7.68548e-06 StdDev=9.55294e-07 GenBestFitness=1.09799e-05 GenLowestFitness=5.84547e-06 BestFitness=1.30735e-05
AvgFitness=7.69198e-06 StdDev=9.25763e-07 GenBestFitness=1.04391e-05 GenLowestFitness=5.64116e-06 BestFitness=1.30735e-05
AvgFitness=7.72054e-06 StdDev=9.22155e-07 GenBestFitness=1.06148e-05 GenLowestFitness=5.61402e-06 BestFitness=1.30735e-05
AvgFitness=7.6601e-06 StdDev=9.1365e-07 GenBestFitness=1.08968e-05 GenLowestFitness=5.46059e-06 BestFitness=1.30735e-05
AvgFitness=7.67514e-06 StdDev=9.81266e-07 GenBestFitness=1.04638e-05 GenLowestFitness=5.51288e-06 BestFitness=1.30735e-05
AvgFitness=7.6727e-06 StdDev=9.63855e-07 GenBestFitness=1.07769e-05 GenLowestFitness=5.70014e-06 BestFitness=1.30735e-05
AvgFitness=7.69997e-06 StdDev=9.54665e-07 GenBestFitness=1.08142e-05 GenLowestFitness=5.49735e-06 BestFitness=1.30735e-05
AvgFitness=7.69761e-06 StdDev=9.47067e-07 GenBestFitness=1.05274e-05 GenLowestFitness=5.71028e-06 BestFitness=1.30735e-05
AvgFitness=7.65124e-06 StdDev=9.22243e-07 GenBestFitness=1.07727e-05 GenLowestFitness=5.70729e-06 BestFitness=1.30735e-05
AvgFitness=7.61401e-06 StdDev=9.34306e-07 GenBestFitness=1.03898e-05 GenLowestFitness=5.76634e-06 BestFitness=1.30735e-05
AvgFitness=7.58574e-06 StdDev=9.3406e-07 GenBestFitness=1.03227e-05 GenLowestFitness=5.69999e-06 BestFitness=1.30735e-05
AvgFitness=7.62406e-06 StdDev=9.70691e-07 GenBestFitness=1.09571e-05 GenLowestFitness=5.48547e-06 BestFitness=1.30735e-05
AvgFitness=7.61848e-06 StdDev=9.52161e-07 GenBestFitness=1.09571e-05 GenLowestFitness=5.72801e-06 BestFitness=1.30735e-05
AvgFitness=7.63293e-06 StdDev=8.87806e-07 GenBestFitness=1.04287e-05 GenLowestFitness=5.77596e-06 BestFitness=1.30735e-05
AvgFitness=7.64524e-06 StdDev=9.21438e-07 GenBestFitness=1.06136e-05 GenLowestFitness=5.64719e-06 BestFitness=1.30735e-05
AvgFitness=7.61085e-06 StdDev=9.06999e-07 GenBestFitness=1.06005e-05 GenLowestFitness=5.84984e-06 BestFitness=1.30735e-05
AvgFitness=7.64293e-06 StdDev=9.08274e-07 GenBestFitness=1.09243e-05 GenLowestFitness=5.72509e-06 BestFitness=1.30735e-05
AvgFitness=7.6954e-06 StdDev=9.3201e-07 GenBestFitness=1.11047e-05 GenLowestFitness=5.72509e-06 BestFitness=1.30735e-05
AvgFitness=7.6863e-06 StdDev=9.18994e-07 GenBestFitness=1.11047e-05 GenLowestFitness=5.68972e-06 BestFitness=1.30735e-05
AvgFitness=7.64268e-06 StdDev=9.29923e-07 GenBestFitness=1.11047e-05 GenLowestFitness=5.56146e-06 BestFitness=1.30735e-05
AvgFitness=7.68107e-06 StdDev=9.08821e-07 GenBestFitness=1.11047e-05 GenLowestFitness=5.73618e-06 BestFitness=1.30735e-05
AvgFitness=7.69299e-06 StdDev=9.25792e-07 GenBestFitness=1.11047e-05 GenLowestFitness=5.60448e-06 BestFitness=1.30735e-05
AvgFitness=7.67821e-06 StdDev=9.3728e-07 GenBestFitness=1.11047e-05 GenLowestFitness=5.60624e-06 BestFitness=1.30735e-05
AvgFitness=7.69371e-06 StdDev=9.40376e-07 GenBestFitness=1.11047e-05 GenLowestFitness=5.60624e-06 BestFitness=1.30735e-05
AvgFitness=7.72067e-06 StdDev=9.57212e-07 GenBestFitness=1.15336e-05 GenLowestFitness=5.63211e-06 BestFitness=1.30735e-05
AvgFitness=7.78153e-06 StdDev=9.63158e-07 GenBestFitness=1.18687e-05 GenLowestFitness=5.79291e-06 BestFitness=1.30735e-05
AvgFitness=7.77157e-06 StdDev=9.66367e-07 GenBestFitness=1.18687e-05 GenLowestFitness=5.79822e-06 BestFitness=1.30735e-05
AvgFitness=7.74834e-06 StdDev=9.41206e-07 GenBestFitness=1.18687e-05 GenLowestFitness=5.74629e-06 BestFitness=1.30735e-05
AvgFitness=7.73791e-06 StdDev=9.46946e-07 GenBestFitness=1.18687e-05 GenLowestFitness=5.83538e-06 BestFitness=1.30735e-05
AvgFitness=7.79692e-06 StdDev=9.7401e-07 GenBestFitness=1.12594e-05 GenLowestFitness=5.64889e-06 BestFitness=1.30735e-05
AvgFitness=7.84679e-06 StdDev=9.8444e-07 GenBestFitness=1.12594e-05 GenLowestFitness=5.71865e-06 BestFitness=1.30735e-05
AvgFitness=7.86811e-06 StdDev=9.86656e-07 GenBestFitness=1.14281e-05 GenLowestFitness=5.59e-06 BestFitness=1.30735e-05
AvgFitness=7.85634e-06 StdDev=9.69032e-07 GenBestFitness=1.17551e-05 GenLowestFitness=5.70275e-06 BestFitness=1.30735e-05
AvgFitness=7.81356e-06 StdDev=9.68088e-07 GenBestFitness=1.17551e-05 GenLowestFitness=5.70032e-06 BestFitness=1.30735e-05
AvgFitness=7.79051e-06 StdDev=9.74166e-07 GenBestFitness=1.17551e-05 GenLowestFitness=5.64591e-06 BestFitness=1.30735e-05
AvgFitness=7.79263e-06 StdDev=9.63494e-07 GenBestFitness=1.08144e-05 GenLowestFitness=5.68023e-06 BestFitness=1.30735e-05
AvgFitness=7.7507e-06 StdDev=9.9042e-07 GenBestFitness=1.08144e-05 GenLowestFitness=5.57074e-06 BestFitness=1.30735e-05
AvgFitness=7.74729e-06 StdDev=9.72495e-07 GenBestFitness=1.06848e-05 GenLowestFitness=5.60975e-06 BestFitness=1.30735e-05
AvgFitness=7.72426e-06 StdDev=9.39788e-07 GenBestFitness=1.05626e-05 GenLowestFitness=5.72715e-06 BestFitness=1.30735e-05
AvgFitness=7.70312e-06 StdDev=9.76801e-07 GenBestFitness=1.0547e-05 GenLowestFitness=5.73551e-06 BestFitness=1.30735e-05
AvgFitness=7.6871e-06 StdDev=9.45089e-07 GenBestFitness=1.0547e-05 GenLowestFitness=5.79304e-06 BestFitness=1.30735e-05
AvgFitness=7.63344e-06 StdDev=9.18502e-07 GenBestFitness=1.10849e-05 GenLowestFitness=5.91244e-06 BestFitness=1.30735e-05
AvgFitness=7.59692e-06 StdDev=9.4779e-07 GenBestFitness=1.10849e-05 GenLowestFitness=5.71921e-06 BestFitness=1.30735e-05
AvgFitness=7.59869e-06 StdDev=9.26543e-07 GenBestFitness=1.09095e-05 GenLowestFitness=5.705e-06 BestFitness=1.30735e-05
AvgFitness=7.60485e-06 StdDev=9.18948e-07 GenBestFitness=1.09251e-05 GenLowestFitness=5.59475e-06 BestFitness=1.30735e-05
AvgFitness=7.59524e-06 StdDev=9.3184e-07 GenBestFitness=1.13254e-05 GenLowestFitness=5.87714e-06 BestFitness=1.30735e-05
AvgFitness=7.6227e-06 StdDev=9.82287e-07 GenBestFitness=1.09251e-05 GenLowestFitness=5.61145e-06 BestFitness=1.30735e-05
AvgFitness=7.69224e-06 StdDev=1.0068e-06 GenBestFitness=1.09251e-05 GenLowestFitness=5.56244e-06 BestFitness=1.30735e-05
AvgFitness=7.72043e-06 StdDev=9.9425e-07 GenBestFitness=1.09251e-05 GenLowestFitness=5.63374e-06 BestFitness=1.30735e-05
AvgFitness=7.66568e-06 StdDev=9.29075e-07 GenBestFitness=1.09251e-05 GenLowestFitness=5.64272e-06 BestFitness=1.30735e-05
AvgFitness=7.63857e-06 StdDev=9.06103e-07 GenBestFitness=1.09251e-05 GenLowestFitness=5.48929e-06 BestFitness=1.30735e-05
AvgFitness=7.64223e-06 StdDev=9.37905e-07 GenBestFitness=1.09251e-05 GenLowestFitness=5.56714e-06 BestFitness=1.30735e-05
AvgFitness=7.6044e-06 StdDev=9.21636e-07 GenBestFitness=1.09251e-05 GenLowestFitness=5.54385e-06 BestFitness=1.30735e-05
AvgFitness=7.64811e-06 StdDev=9.16766e-07 GenBestFitness=1.09242e-05 GenLowestFitness=5.68239e-06 BestFitness=1.30735e-05
AvgFitness=7.66937e-06 StdDev=9.49116e-07 GenBestFitness=1.11545e-05 GenLowestFitness=5.79656e-06 BestFitness=1.30735e-05
AvgFitness=7.63505e-06 StdDev=9.20957e-07 GenBestFitness=1.09242e-05 GenLowestFitness=5.8694e-06 BestFitness=1.30735e-05
