AvgFitness=6.38031e-06 StdDev=4.49735e-07 GenBestFitness=8.68867e-06 GenLowestFitness=5.22431e-06 BestFitness=8.68867e-06
AvgFitness=6.58218e-06 StdDev=4.96653e-07 GenBestFitness=9.81269e-06 GenLowestFitness=5.21641e-06 BestFitness=1.03461e-05
AvgFitness=6.58718e-06 StdDev=4.92042e-07 GenBestFitness=9.17905e-06 GenLowestFitness=5.20961e-06 BestFitness=1.03461e-05
AvgFitness=6.5789e-06 StdDev=4.96583e-07 GenBestFitness=9.17905e-06 GenLowestFitness=5.19744e-06 BestFitness=1.03461e-05
AvgFitness=6.57696e-06 StdDev=4.95407e-07 GenBestFitness=8.94881e-06 GenLowestFitness=5.24238e-06 BestFitness=1.03461e-05
AvgFitness=6.56979e-06 StdDev=4.9155e-07 GenBestFitness=8.94881e-06 GenLowestFitness=5.23585e-06 BestFitness=1.03461e-05
AvgFitness=6.56868e-06 StdDev=4.88584e-07 GenBestFitness=8.94205e-06 GenLowestFitness=5.29967e-06 BestFitness=1.03461e-05
AvgFitness=6.57249e-06 StdDev=4.87359e-07 GenBestFitness=8.90474e-06 GenLowestFitness=5.15993e-06 BestFitness=1.03461e-05
AvgFitness=6.57886e-06 StdDev=4.90309e-07 GenBestFitness=8.90474e-06 GenLowestFitness=5.31195e-06 BestFitness=1.03461e-05
AvgFitness=6.5761e-06 StdDev=4.88255e-07 GenBestFitness=8.90145e-06 GenLowestFitness=5.31114e-06 BestFitness=1.03461e-05
AvgFitness=6.56878e-06 StdDev=4.91859e-07 GenBestFitness=8.85602e-06 GenLowestFitness=5.25249e-06 BestFitness=1.03461e-05
AvgFitness=6.56983e-06 StdDev=4.95055e-07 GenBestFitness=8.85602e-06 GenLowestFitness=5.20547e-06 BestFitness=1.03461e-05
AvgFitness=6.57266e-06 StdDev=4.93305e-07 GenBestFitness=8.64242e-06 GenLowestFitness=5.25562e-06 BestFitness=1.03461e-05
AvgFitness=6.56187e-06 StdDev=4.92382e-07 GenBestFitness=8.64242e-06 GenLowestFitness=5.24897e-06 BestFitness=1.03461e-05
AvgFitness=6.57291e-06 StdDev=4.85926e-07 GenBestFitness=8.83365e-06 GenLowestFitness=5.24429e-06 BestFitness=1.03461e-05
AvgFitness=6.56558e-06 StdDev=4.87451e-07 GenBestFitness=8.69766e-06 GenLowestFitness=5.22645e-06 BestFitness=1.03461e-05
AvgFitness=6.57131e-06 StdDev=4.90899e-07 GenBestFitness=8.92052e-06 GenLowestFitness=5.32268e-06 BestFitness=1.03461e-05
AvgFitness=6.57101e-06 StdDev=4.95434e-07 GenBestFitness=8.98217e-06 GenLowestFitness=5.21185e-06 BestFitness=1.03461e-05
AvgFitness=6.57213e-06 StdDev=4.95583e-07 GenBestFitness=9.52395e-06 GenLowestFitness=5.21185e-06 BestFitness=1.03461e-05
AvgFitness=6.57362e-06 StdDev=5.05798e-07 GenBestFitness=9.56175e-06 GenLowestFitness=5.21185e-06 BestFitness=1.03461e-05
AvgFitness=6.56925e-06 StdDev=5.04824e-07 GenBestFitness=9.25479e-06 GenLowestFitness=5.21185e-06 BestFitness=1.03461e-05
AvgFitness=6.56973e-06 StdDev=4.98146e-07 GenBestFitness=9.25479e-06 GenLowestFitness=5.17355e-06 BestFitness=1.03461e-05
AvgFitness=6.57077e-06 StdDev=5.01301e-07 GenBestFitness=9.25479e-06 GenLowestFitness=5.18729e-06 BestFitness=1.03461e-05
AvgFitness=6.56479e-06 StdDev=4.94303e-07 GenBestFitness=8.72439e-06 GenLowestFitness=5.27655e-06 BestFitness=1.03461e-05
AvgFitness=6.57186e-06 StdDev=4.99574e-07 GenBestFitness=9.30692e-06 GenLowestFitness=5.11566e-06 BestFitness=1.03461e-05
AvgFitness=6.57937e-06 StdDev=5.0169e-07 GenBestFitness=9.30692e-06 GenLowestFitness=5.11566e-06 BestFitness=1.03461e-05
AvgFitness=6.57698e-06 StdDev=4.99208e-07 GenBestFitness=9.15028e-06 GenLowestFitness=5.11566e-06 BestFitness=1.03461e-05
AvgFitness=6.58144e-06 StdDev=4.98572e-07 GenBestFitness=9.34855e-06 GenLowestFitness=5.11566e-06 BestFitness=1.03461e-05
AvgFitness=6.58282e-06 StdDev=5.05276e-07 GenBestFitness=9.34855e-06 GenLowestFitness=5.11566e-06 BestFitness=1.03461e-05
AvgFitness=6.58093e-06 StdDev=5.01909e-07 GenBestFitness=8.78644e-06 GenLowestFitness=5.11566e-06 BestFitness=1.03461e-05
AvgFitness=6.58938e-06 StdDev=5.09909e-07 GenBestFitness=9.04674e-06 GenLowestFitness=5.13236e-06 BestFitness=1.03461e-05
AvgFitness=6.59046e-06 StdDev=5.0586e-07 GenBestFitness=9.0171e-06 GenLowestFitness=5.15672e-06 BestFitness=1.03461e-05
AvgFitness=6.58777e-06 StdDev=4.92386e-07 GenBestFitness=8.96416e-06 GenLowestFitness=5.15672e-06 BestFitness=1.03461e-05
AvgFitness=6.58759e-06 StdDev=4.9462e-07 GenBestFitness=9.70782e-06 GenLowestFitness=5.15672e-06 BestFitness=1.03461e-05
AvgFitness=6.57772e-06 StdDev=4.89476e-07 GenBestFitness=9.70782e-06 GenLowestFitness=5.18058e-06 BestFitness=1.03461e-05
AvgFitness=6.56492e-06 StdDev=4.82512e-07 GenBestFitness=8.83203e-06 GenLowestFitness=5.18058e-06 BestFitness=1.03461e-05
AvgFitness=6.57582e-06 StdDev=4.85736e-07 GenBestFitness=8.67957e-06 GenLowestFitness=5.17879e-06 BestFitness=1.03461e-05
AvgFitness=6.57376e-06 StdDev=4.835e-07 GenBestFitness=8.67957e-06 GenLowestFitness=5.25919e-06 BestFitness=1.03461e-05
AvgFitness=6.56832e-06 StdDev=4.88379e-07 GenBestFitness=8.8401e-06 GenLowestFitness=5.341e-06 BestFitness=1.03461e-05
AvgFitness=6.55478e-06 StdDev=4.90669e-07 GenBestFitness=9.22024e-06 GenLowestFitness=5.14629e-06 BestFitness=1.03461e-05
AvgFitness=6.56028e-06 StdDev=4.92568e-07 GenBestFitness=8.72624e-06 GenLowestFitness=5.14629e-06 BestFitness=1.03461e-05
AvgFitness=6.56631e-06 StdDev=4.90234e-07 GenBestFitness=8.73089e-06 GenLowestFitness=5.29e-06 BestFitness=1.03461e-05
AvgFitness=6.5682e-06 StdDev=4.89514e-07 GenBestFitness=8.91241e-06 GenLowestFitness=5.24096e-06 BestFitness=1.03461e-05
AvgFitness=6.55744e-06 StdDev=4.87424e-07 GenBestFitness=9.03264e-06 GenLowestFitness=5.29597e-06 BestFitness=1.03461e-05
AvgFitness=6.56089e-06 StdDev=4.94794e-07 GenBestFitness=8.80513e-06 GenLowestFitness=5.29255e-06 BestFitness=1.03461e-05
AvgFitness=6.55586e-06 StdDev=4.9136e-07 GenBestFitness=8.80513e-06 GenLowestFitness=5.17773e-06 BestFitness=1.03461e-05
AvgFitness=6.55183e-06 StdDev=4.90881e-07 GenBestFitness=9.0404e-06 GenLowestFitness=5.13688e-06 BestFitness=1.03461e-05
AvgFitness=6.54295e-06 StdDev=4.90278e-07 GenBestFitness=9.0404e-06 GenLowestFitness=5.13688e-06 BestFitness=1.03461e-05
AvgFitness=6.5482e-06 StdDev=4.90048e-07 GenBestFitness=9.45537e-06 GenLowestFitness=5.26746e-06 BestFitness=1.03461e-05
AvgFitness=6.55099e-06 StdDev=4.916e-07 GenBestFitness=8.71221e-06 GenLowestFitness=5.13106e-06 BestFitness=1.03461e-05
AvgFitness=6.5571e-06 StdDev=4.94512e-07 GenBestFitness=9.27082e-06 GenLowestFitness=5.1939e-06 BestFitness=1.03461e-05
AvgFitness=6.56259e-06 StdDev=4.90769e-07 GenBestFitness=9.27082e-06 GenLowestFitness=5.29181e-06 BestFitness=1.03461e-05
AvgFitness=6.55596e-06 StdDev=4.92423e-07 GenBestFitness=8.78662e-06 GenLowestFitness=5.17536e-06 BestFitness=1.03461e-05
AvgFitness=6.56067e-06 StdDev=4.89739e-07 GenBestFitness=8.90469e-06 GenLowestFitness=5.22082e-06 BestFitness=1.03461e-05
AvgFitness=6.56272e-06 StdDev=4.87001e-07 GenBestFitness=8.78662e-06 GenLowestFitness=5.22082e-06 BestFitness=1.03461e-05
AvgFitness=6.55526e-06 StdDev=4.92579e-07 GenBestFitness=9.33222e-06 GenLowestFitness=5.31059e-06 BestFitness=1.03461e-05
AvgFitness=6.55996e-06 StdDev=4.97046e-07 GenBestFitness=9.30414e-06 GenLowestFitness=5.11447e-06 BestFitness=1.03461e-05
AvgFitness=6.55397e-06 StdDev=4.9302e-07 GenBestFitness=8.94855e-06 GenLowestFitness=5.15273e-06 BestFitness=1.03461e-05
AvgFitness=6.55432e-06 StdDev=4.93313e-07 GenBestFitness=9.13017e-06 GenLowestFitness=5.15273e-06 BestFitness=1.03461e-05
AvgFitness=6.55973e-06 StdDev=4.9286e-07 GenBestFitness=8.9933e-06 GenLowestFitness=5.15273e-06 BestFitness=1.03461e-05
AvgFitness=6.55202e-06 StdDev=4.918e-07 GenBestFitness=9.30883e-06 GenLowestFitness=5.15273e-06 BestFitness=1.03461e-05
AvgFitness=6.55311e-06 StdDev=4.93803e-07 GenBestFitness=9.30883e-06 GenLowestFitness=5.15273e-06 BestFitness=1.03461e-05
AvgFitness=6.55337e-06 StdDev=4.93458e-07 GenBestFitness=9.75222e-06 GenLowestFitness=5.15273e-06 BestFitness=1.03461e-05
AvgFitness=6.55748e-06 StdDev=4.84975e-07 GenBestFitness=9.32717e-06 GenLowestFitness=5.25481e-06 BestFitness=1.03461e-05
AvgFitness=6.55935e-06 StdDev=4.88462e-07 GenBestFitness=9.36355e-06 GenLowestFitness=5.20307e-06 BestFitness=1.03461e-05
AvgFitness=6.55308e-06 StdDev=4.91491e-07 GenBestFitness=9.36355e-06 GenLowestFitness=5.14704e-06 BestFitness=1.03461e-05
AvgFitness=6.55903e-06 StdDev=4.99844e-07 GenBestFitness=9.36355e-06 GenLowestFitness=5.14704e-06 BestFitness=1.03461e-05
AvgFitness=6.56799e-06 StdDev=4.96078e-07 GenBestFitness=9.15722e-06 GenLowestFitness=5.14632e-06 BestFitness=1.03461e-05
AvgFitness=6.57128e-06 StdDev=4.99183e-07 GenBestFitness=9.09126e-06 GenLowestFitness=5.14632e-06 BestFitness=1.03461e-05
AvgFitness=6.57191e-06 StdDev=4.97135e-07 GenBestFitness=9.09126e-06 GenLowestFitness=5.14632e-06 BestFitness=1.03461e-05
AvgFitness=6.57618e-06 StdDev=4.90841e-07 GenBestFitness=9.27743e-06 GenLowestFitness=5.14632e-06 BestFitness=1.03461e-05
AvgFitness=6.56882e-06 StdDev=4.95769e-07 GenBestFitness=9.20652e-06 GenLowestFitness=5.14632e-06 BestFitness=1.03461e-05
AvgFitness=6.56422e-06 StdDev=4.98643e-07 GenBestFitness=9.20652e-06 GenLowestFitness=5.14632e-06 BestFitness=1.03461e-05
AvgFitness=6.56209e-06 StdDev=4.95688e-07 GenBestFitness=8.86811e-06 GenLowestFitness=5.2413e-06 BestFitness=1.03461e-05
AvgFitness=6.55691e-06 StdDev=4.93001e-07 GenBestFitness=8.86926e-06 GenLowestFitness=5.23091e-06 BestFitness=1.03461e-05
AvgFitness=6.5512e-06 StdDev=4.82118e-07 GenBestFitness=8.7934e-06 GenLowestFitness=5.27121e-06 BestFitness=1.03461e-05
AvgFitness=6.55385e-06 StdDev=4.85428e-07 GenBestFitness=8.71785e-06 GenLowestFitness=5.1393e-06 BestFitness=1.03461e-05
AvgFitness=6.55266e-06 StdDev=4.86075e-07 GenBestFitness=9.08968e-06 GenLowestFitness=5.17636e-06 BestFitness=1.03461e-05
AvgFitness=6.55353e-06 StdDev=4.88678e-07 GenBestFitness=9.27979e-06 GenLowestFitness=5.17636e-06 BestFitness=1.03461e-05
AvgFitness=6.54743e-06 StdDev=4.93115e-07 GenBestFitness=9.27979e-06 GenLowestFitness=5.17636e-06 BestFitness=1.03461e-05
AvgFitness=6.55364e-06 StdDev=4.82478e-07 GenBestFitness=9.14409e-06 GenLowestFitness=5.09827e-06 BestFitness=1.03461e-05
AvgFitness=6.55519e-06 StdDev=4.90066e-07 GenBestFitness=8.91374e-06 GenLowestFitness=5.10555e-06 BestFitness=1.03461e-05
AvgFitness=6.55652e-06 StdDev=4.91097e-07 GenBestFitness=8.79e-06 GenLowestFitness=5.10555e-06 BestFitness=1.03461e-05
AvgFitness=6.5518e-06 StdDev=4.89549e-07 GenBestFitness=9.37117e-06 GenLowestFitness=5.10555e-06 BestFitness=1.03461e-05
AvgFitness=6.55775e-06 StdDev=4.87202e-07 GenBestFitness=8.80744e-06 GenLowestFitness=5.18752e-06 BestFitness=1.03461e-05
AvgFitness=6.56e-06 StdDev=4.95072e-07 GenBestFitness=9.61002e-06 GenLowestFitness=5.28596e-06 BestFitness=1.03461e-05
AvgFitness=6.55162e-06 StdDev=4.93331e-07 GenBestFitness=9.61002e-06 GenLowestFitness=5.20563e-06 BestFitness=1.03461e-05
AvgFitness=6.54435e-06 StdDev=4.99059e-07 GenBestFitness=9.61002e-06 GenLowestFitness=5.20563e-06 BestFitness=1.03461e-05
AvgFitness=6.54977e-06 StdDev=4.88946e-07 GenBestFitness=9.61002e-06 GenLowestFitness=5.20575e-06 BestFitness=1.03461e-05
AvgFitness=6.55337e-06 StdDev=4.88795e-07 GenBestFitness=9.61002e-06 GenLowestFitness=5.28142e-06 BestFitness=1.03461e-05
AvgFitness=6.55306e-06 StdDev=4.83824e-07 GenBestFitness=8.89465e-06 GenLowestFitness=5.27125e-06 BestFitness=1.03461e-05
AvgFitness=6.55167e-06 StdDev=4.82433e-07 GenBestFitness=8.84534e-06 GenLowestFitness=5.27125e-06 BestFitness=1.03461e-05
AvgFitness=6.55598e-06 StdDev=4.83698e-07 GenBestFitness=8.80546e-06 GenLowestFitness=5.16425e-06 BestFitness=1.03461e-05
AvgFitness=6.56775e-06 StdDev=4.95174e-07 GenBestFitness=8.80546e-06 GenLowestFitness=5.3062e-06 BestFitness=1.03461e-05
AvgFitness=6.56556e-06 StdDev=4.96661e-07 GenBestFitness=8.80546e-06 GenLowestFitness=5.2863e-06 BestFitness=1.03461e-05
AvgFitness=6.56889e-06 StdDev=4.94483e-07 GenBestFitness=8.85586e-06 GenLowestFitness=5.28833e-06 BestFitness=1.03461e-05
AvgFitness=6.57175e-06 StdDev=4.91071e-07 GenBestFitness=9.0872e-06 GenLowestFitness=5.27468e-06 BestFitness=1.03461e-05
AvgFitness=6.57265e-06 StdDev=4.89336e-07 GenBestFitness=8.89229e-06 GenLowestFitness=5.21251e-06 BestFitness=1.03461e-05
AvgFitness=6.5629e-06 StdDev=4.80358e-07 GenBestFitness=9.65252e-06 GenLowestFitness=5.16151e-06 BestFitness=1.03461e-05
AvgFitness=6.55468e-06 StdDev=4.83328e-07 GenBestFitness=8.89229e-06 GenLowestFitness=5.21251e-06 BestFitness=1.03461e-05
AvgFitness=6.55579e-06 StdDev=4.89194e-07 GenBestFitness=8.67821e-06 GenLowestFitness=5.21251e-06 BestFitness=1.03461e-05
AvgFitness=6.55687e-06 StdDev=4.91835e-07 GenBestFitness=8.96532e-06 GenLowestFitness=5.18605e-06 BestFitness=1.03461e-05
AvgFitness=6.56126e-06 StdDev=4.95044e-07 GenBestFitness=9.1664e-06 GenLowestFitness=5.08042e-06 BestFitness=1.03461e-05
AvgFitness=6.56804e-06 StdDev=4.97347e-07 GenBestFitness=8.95257e-06 GenLowestFitness=5.08042e-06 BestFitness=1.03461e-05
AvgFitness=6.57283e-06 StdDev=4.93608e-07 GenBestFitness=9.41968e-06 GenLowestFitness=5.08042e-06 BestFitness=1.03461e-05
AvgFitness=6.57416e-06 StdDev=4.91736e-07 GenBestFitness=8.87826e-06 GenLowestFitness=5.17801e-06 BestFitness=1.03461e-05
AvgFitness=6.57473e-06 StdDev=4.905e-07 GenBestFitness=9.22742e-06 GenLowestFitness=5.28618e-06 BestFitness=1.03461e-05
AvgFitness=6.56788e-06 StdDev=4.90503e-07 GenBestFitness=8.98689e-06 GenLowestFitness=5.19587e-06 BestFitness=1.03461e-05
AvgFitness=6.56116e-06 StdDev=4.93616e-07 GenBestFitness=9.05503e-06 GenLowestFitness=5.05776e-06 BestFitness=1.03461e-05
AvgFitness=6.56855e-06 StdDev=4.92007e-07 GenBestFitness=9.27562e-06 GenLowestFitness=5.22428e-06 BestFitness=1.03461e-05
AvgFitness=6.56086e-06 StdDev=4.89554e-07 GenBestFitness=8.74638e-06 GenLowestFitness=5.19632e-06 BestFitness=1.03461e-05
AvgFitness=6.56242e-06 StdDev=4.9226e-07 GenBestFitness=8.54183e-06 GenLowestFitness=5.26126e-06 BestFitness=1.03461e-05
AvgFitness=6.56317e-06 StdDev=4.9133e-07 GenBestFitness=8.66151e-06 GenLowestFitness=5.19088e-06 BestFitness=1.03461e-05
AvgFitness=6.56713e-06 StdDev=4.94621e-07 GenBestFitness=8.68571e-06 GenLowestFitness=5.16893e-06 BestFitness=1.03461e-05
AvgFitness=6.57194e-06 StdDev=4.93212e-07 GenBestFitness=8.84186e-06 GenLowestFitness=5.20531e-06 BestFitness=1.03461e-05
AvgFitness=6.56621e-06 StdDev=4.88657e-07 GenBestFitness=9.3576e-06 GenLowestFitness=5.12593e-06 BestFitness=1.03461e-05
AvgFitness=6.56947e-06 StdDev=5.0276e-07 GenBestFitness=9.31996e-06 GenLowestFitness=5.24834e-06 BestFitness=1.03461e-05
AvgFitness=6.57133e-06 StdDev=4.92413e-07 GenBestFitness=9.19615e-06 GenLowestFitness=5.2064e-06 BestFitness=1.03461e-05
AvgFitness=6.56792e-06 StdDev=4.93968e-07 GenBestFitness=8.9687e-06 GenLowestFitness=5.22099e-06 BestFitness=1.03461e-05
AvgFitness=6.57142e-06 StdDev=4.99331e-07 GenBestFitness=9.12114e-06 GenLowestFitness=5.20139e-06 BestFitness=1.03461e-05
AvgFitness=6.56928e-06 StdDev=4.97243e-07 GenBestFitness=9.12114e-06 GenLowestFitness=5.06333e-06 BestFitness=1.03461e-05
AvgFitness=6.56569e-06 StdDev=4.96578e-07 GenBestFitness=8.83939e-06 GenLowestFitness=5.06333e-06 BestFitness=1.03461e-05
AvgFitness=6.56944e-06 StdDev=4.9534e-07 GenBestFitness=8.82436e-06 GenLowestFitness=5.29735e-06 BestFitness=1.03461e-05
AvgFitness=6.56805e-06 StdDev=4.9642e-07 GenBestFitness=8.88792e-06 GenLowestFitness=5.26468e-06 BestFitness=1.03461e-05
AvgFitness=6.56598e-06 StdDev=4.9051e-07 GenBestFitness=9.02489e-06 GenLowestFitness=5.24467e-06 BestFitness=1.03461e-05
AvgFitness=6.57062e-06 StdDev=4.92625e-07 GenBestFitness=8.69282e-06 GenLowestFitness=5.28704e-06 BestFitness=1.03461e-05
AvgFitness=6.57374e-06 StdDev=4.93973e-07 GenBestFitness=8.70433e-06 GenLowestFitness=5.28704e-06 BestFitness=1.03461e-05
AvgFitness=6.57474e-06 StdDev=4.97839e-07 GenBestFitness=9.13725e-06 GenLowestFitness=5.14929e-06 BestFitness=1.03461e-05
AvgFitness=6.57285e-06 StdDev=4.93759e-07 GenBestFitness=8.92985e-06 GenLowestFitness=5.10021e-06 BestFitness=1.03461e-05
AvgFitness=6.56769e-06 StdDev=4.93716e-07 GenBestFitness=9.26319e-06 GenLowestFitness=5.10021e-06 BestFitness=1.03461e-05
AvgFitness=6.56709e-06 StdDev=4.91593e-07 GenBestFitness=9.3206e-06 GenLowestFitness=5.27389e-06 BestFitness=1.03461e-05
AvgFitness=6.56337e-06 StdDev=4.92969e-07 GenBestFitness=9.3206e-06 GenLowestFitness=5.24638e-06 BestFitness=1.03461e-05
AvgFitness=6.56722e-06 StdDev=4.92585e-07 GenBestFitness=8.91283e-06 GenLowestFitness=5.21408e-06 BestFitness=1.03461e-05
AvgFitness=6.5635e-06 StdDev=4.9439e-07 GenBestFitness=9.09285e-06 GenLowestFitness=5.16387e-06 BestFitness=1.03461e-05
AvgFitness=6.56638e-06 StdDev=4.91229e-07 GenBestFitness=8.91283e-06 GenLowestFitness=5.20499e-06 BestFitness=1.03461e-05
AvgFitness=6.56459e-06 StdDev=4.87274e-07 GenBestFitness=8.91283e-06 GenLowestFitness=5.14769e-06 BestFitness=1.03461e-05
AvgFitness=6.55064e-06 StdDev=4.8562e-07 GenBestFitness=8.77179e-06 GenLowestFitness=5.14691e-06 BestFitness=1.03461e-05
AvgFitness=6.55031e-06 StdDev=4.85384e-07 GenBestFitness=8.77179e-06 GenLowestFitness=5.1005e-06 BestFitness=1.03461e-05
AvgFitness=6.55199e-06 StdDev=4.90552e-07 GenBestFitness=8.73088e-06 GenLowestFitness=5.16462e-06 BestFitness=1.03461e-05
AvgFitness=6.55241e-06 StdDev=4.95231e-07 GenBestFitness=9.19789e-06 GenLowestFitness=5.17993e-06 BestFitness=1.03461e-05
AvgFitness=6.55579e-06 StdDev=4.94703e-07 GenBestFitness=9.19789e-06 GenLowestFitness=5.17993e-06 BestFitness=1.03461e-05
AvgFitness=6.56501e-06 StdDev=4.96369e-07 GenBestFitness=9.35386e-06 GenLowestFitness=5.22035e-06 BestFitness=1.03461e-05
AvgFitness=6.56799e-06 StdDev=4.88484e-07 GenBestFitness=8.69577e-06 GenLowestFitness=5.30037e-06 BestFitness=1.03461e-05
AvgFitness=6.57259e-06 StdDev=4.94187e-07 GenBestFitness=8.91948e-06 GenLowestFitness=5.2249e-06 BestFitness=1.03461e-05
AvgFitness=6.57351e-06 StdDev=5.06414e-07 GenBestFitness=8.78644e-06 GenLowestFitness=5.19451e-06 BestFitness=1.03461e-05
AvgFitness=6.5789e-06 StdDev=4.98077e-07 GenBestFitness=9.63069e-06 GenLowestFitness=5.25676e-06 BestFitness=1.03461e-05
AvgFitness=6.56454e-06 StdDev=4.93517e-07 GenBestFitness=9.33188e-06 GenLowestFitness=5.1047e-06 BestFitness=1.03461e-05
AvgFitness=6.56227e-06 StdDev=4.91168e-07 GenBestFitness=9.33188e-06 GenLowestFitness=5.1047e-06 BestFitness=1.03461e-05
AvgFitness=6.56811e-06 StdDev=4.91449e-07 GenBestFitness=9.11701e-06 GenLowestFitness=5.13981e-06 BestFitness=1.03461e-05
AvgFitness=6.57405e-06 StdDev=4.97918e-07 GenBestFitness=9.11701e-06 GenLowestFitness=5.13981e-06 BestFitness=1.03461e-05
AvgFitness=6.57973e-06 StdDev=5.07336e-07 GenBestFitness=9.22379e-06 GenLowestFitness=5.28506e-06 BestFitness=1.03461e-05
AvgFitness=6.58003e-06 StdDev=5.03027e-07 GenBestFitness=9.11701e-06 GenLowestFitness=5.28506e-06 BestFitness=1.03461e-05
AvgFitness=6.59028e-06 StdDev=5.06977e-07 GenBestFitness=9.12641e-06 GenLowestFitness=5.21402e-06 BestFitness=1.03461e-05
AvgFitness=6.58563e-06 StdDev=5.0076e-07 GenBestFitness=9.0612e-06 GenLowestFitness=5.21402e-06 BestFitness=1.03461e-05
AvgFitness=6.58019e-06 StdDev=5.02039e-07 GenBestFitness=9.07507e-06 GenLowestFitness=5.23833e-06 BestFitness=1.03461e-05
AvgFitness=6.58285e-06 StdDev=4.96783e-07 GenBestFitness=9.16322e-06 GenLowestFitness=5.27864e-06 BestFitness=1.03461e-05
AvgFitness=6.59409e-06 StdDev=5.01928e-07 GenBestFitness=9.74221e-06 GenLowestFitness=5.14308e-06 BestFitness=1.03461e-05
AvgFitness=6.58984e-06 StdDev=4.98324e-07 GenBestFitness=9.34254e-06 GenLowestFitness=5.14308e-06 BestFitness=1.03461e-05
AvgFitness=6.59103e-06 StdDev=5.01722e-07 GenBestFitness=8.68658e-06 GenLowestFitness=5.14308e-06 BestFitness=1.03461e-05
AvgFitness=6.58817e-06 StdDev=4.91424e-07 GenBestFitness=9.38984e-06 GenLowestFitness=5.22772e-06 BestFitness=1.03461e-05
AvgFitness=6.59378e-06 StdDev=4.92806e-07 GenBestFitness=9.57064e-06 GenLowestFitness=5.22772e-06 BestFitness=1.03461e-05
AvgFitness=6.60036e-06 StdDev=4.90617e-07 GenBestFitness=9.03415e-06 GenLowestFitness=5.33527e-06 BestFitness=1.03461e-05
AvgFitness=6.59347e-06 StdDev=4.93108e-07 GenBestFitness=9.15691e-06 GenLowestFitness=5.29798e-06 BestFitness=1.03461e-05
AvgFitness=6.58549e-06 StdDev=4.93752e-07 GenBestFitness=8.83874e-06 GenLowestFitness=5.23807e-06 BestFitness=1.03461e-05
AvgFitness=6.57358e-06 StdDev=4.87211e-07 GenBestFitness=8.83874e-06 GenLowestFitness=5.00322e-06 BestFitness=1.03461e-05
AvgFitness=6.57255e-06 StdDev=4.91139e-07 GenBestFitness=8.82477e-06 GenLowestFitness=5.00322e-06 BestFitness=1.03461e-05
AvgFitness=6.56592e-06 StdDev=4.93641e-07 GenBestFitness=9.07361e-06 GenLowestFitness=5.27699e-06 BestFitness=1.03461e-05
AvgFitness=6.5666e-06 StdDev=4.99752e-07 GenBestFitness=9.07361e-06 GenLowestFitness=5.27431e-06 BestFitness=1.03461e-05
AvgFitness=6.56418e-06 StdDev=4.95815e-07 GenBestFitness=9.19159e-06 GenLowestFitness=5.27043e-06 BestFitness=1.03461e-05
AvgFitness=6.56638e-06 StdDev=5.03535e-07 GenBestFitness=9.09561e-06 GenLowestFitness=5.27043e-06 BestFitness=1.03461e-05
AvgFitness=6.56426e-06 StdDev=4.96812e-07 GenBestFitness=9.09561e-06 GenLowestFitness=5.22294e-06 BestFitness=1.03461e-05
AvgFitness=6.56072e-06 StdDev=4.91124e-07 GenBestFitness=9.11121e-06 GenLowestFitness=5.22294e-06 BestFitness=1.03461e-05
AvgFitness=6.5591e-06 StdDev=4.87784e-07 GenBestFitness=9.73372e-06 GenLowestFitness=5.22294e-06 BestFitness=1.03461e-05
AvgFitness=6.55886e-06 StdDev=4.7903e-07 GenBestFitness=9.05243e-06 GenLowestFitness=5.25897e-06 BestFitness=1.03461e-05
AvgFitness=6.57023e-06 StdDev=4.86713e-07 GenBestFitness=9.05844e-06 GenLowestFitness=5.27009e-06 BestFitness=1.03461e-05
AvgFitness=6.57273e-06 StdDev=4.84957e-07 GenBestFitness=8.90816e-06 GenLowestFitness=5.2678e-06 BestFitness=1.03461e-05
AvgFitness=6.58335e-06 StdDev=4.91701e-07 GenBestFitness=8.90816e-06 GenLowestFitness=5.33062e-06 BestFitness=1.03461e-05
AvgFitness=6.58566e-06 StdDev=4.99314e-07 GenBestFitness=8.90816e-06 GenLowestFitness=5.2094e-06 BestFitness=1.03461e-05
AvgFitness=6.58926e-06 StdDev=5.02052e-07 GenBestFitness=9.16976e-06 GenLowestFitness=5.2094e-06 BestFitness=1.03461e-05
AvgFitness=6.58599e-06 StdDev=5.0469e-07 GenBestFitness=9.37859e-06 GenLowestFitness=5.32125e-06 BestFitness=1.03461e-05
AvgFitness=6.58786e-06 StdDev=5.03365e-07 GenBestFitness=8.9156e-06 GenLowestFitness=5.29503e-06 BestFitness=1.03461e-05
AvgFitness=6.58571e-06 StdDev=5.03515e-07 GenBestFitness=9.16204e-06 GenLowestFitness=5.26537e-06 BestFitness=1.03461e-05
AvgFitness=6.57505e-06 StdDev=4.91413e-07 GenBestFitness=9.19711e-06 GenLowestFitness=5.22726e-06 BestFitness=1.03461e-05
AvgFitness=6.57338e-06 StdDev=4.93332e-07 GenBestFitness=9.16204e-06 GenLowestFitness=5.24163e-06 BestFitness=1.03461e-05
AvgFitness=6.5642e-06 StdDev=4.89277e-07 GenBestFitness=9.14338e-06 GenLowestFitness=5.18802e-06 BestFitness=1.03461e-05
AvgFitness=6.55112e-06 StdDev=4.84067e-07 GenBestFitness=8.88297e-06 GenLowestFitness=5.18802e-06 BestFitness=1.03461e-05
