AvgFitness=6.26098e-06 StdDev=4.11721e-07 GenBestFitness=7.26922e-06 GenLowestFitness=5.51281e-06 BestFitness=7.26922e-06
AvgFitness=6.45441e-06 StdDev=4.47886e-07 GenBestFitness=7.91326e-06 GenLowestFitness=5.65436e-06 BestFitness=8.92155e-06
AvgFitness=6.48863e-06 StdDev=4.48107e-07 GenBestFitness=8.14492e-06 GenLowestFitness=5.66237e-06 BestFitness=8.92155e-06
AvgFitness=6.43678e-06 StdDev=4.63561e-07 GenBestFitness=7.75969e-06 GenLowestFitness=5.62553e-06 BestFitness=8.92155e-06
AvgFitness=6.40419e-06 StdDev=3.95644e-07 GenBestFitness=7.27007e-06 GenLowestFitness=5.52747e-06 BestFitness=8.92155e-06
AvgFitness=6.4389e-06 StdDev=3.64785e-07 GenBestFitness=7.68398e-06 GenLowestFitness=5.77641e-06 BestFitness=8.92155e-06
AvgFitness=6.41636e-06 StdDev=4.16557e-07 GenBestFitness=7.68398e-06 GenLowestFitness=5.41498e-06 BestFitness=8.92155e-06
AvgFitness=6.42746e-06 StdDev=4.04609e-07 GenBestFitness=7.72963e-06 GenLowestFitness=5.43485e-06 BestFitness=8.92155e-06
AvgFitness=6.56071e-06 StdDev=4.74548e-07 GenBestFitness=8.19768e-06 GenLowestFitness=5.43485e-06 BestFitness=8.92155e-06
AvgFitness=6.63473e-06 StdDev=4.56213e-07 GenBestFitness=7.9108e-06 GenLowestFitness=5.43435e-06 BestFitness=8.92155e-06
AvgFitness=6.6768e-06 StdDev=5.13813e-07 GenBestFitness=7.93493e-06 GenLowestFitness=5.42548e-06 BestFitness=8.92155e-06
AvgFitness=6.62989e-06 StdDev=4.78383e-07 GenBestFitness=7.93493e-06 GenLowestFitness=5.42548e-06 BestFitness=8.92155e-06
AvgFitness=6.59104e-06 StdDev=4.99296e-07 GenBestFitness=7.91428e-06 GenLowestFitness=5.4462e-06 BestFitness=8.92155e-06
AvgFitness=6.49872e-06 StdDev=4.56295e-07 GenBestFitness=7.86711e-06 GenLowestFitness=5.64698e-06 BestFitness=8.92155e-06
AvgFitness=6.56446e-06 StdDev=4.9493e-07 GenBestFitness=7.86711e-06 GenLowestFitness=5.60706e-06 BestFitness=8.92155e-06
AvgFitness=6.6143e-06 StdDev=5.2871e-07 GenBestFitness=8.71441e-06 GenLowestFitness=5.68854e-06 BestFitness=8.92155e-06
AvgFitness=6.62889e-06 StdDev=4.86547e-07 GenBestFitness=8.05769e-06 GenLowestFitness=5.49478e-06 BestFitness=8.92155e-06
AvgFitness=6.58076e-06 StdDev=4.2826e-07 GenBestFitness=8.05769e-06 GenLowestFitness=5.857e-06 BestFitness=8.92155e-06
AvgFitness=6.48645e-06 StdDev=3.81333e-07 GenBestFitness=7.67725e-06 GenLowestFitness=5.56124e-06 BestFitness=8.92155e-06
AvgFitness=6.43949e-06 StdDev=3.84353e-07 GenBestFitness=7.44249e-06 GenLowestFitness=5.6232e-06 BestFitness=8.92155e-06
AvgFitness=6.43149e-06 StdDev=3.94599e-07 GenBestFitness=7.3915e-06 GenLowestFitness=5.80218e-06 BestFitness=8.92155e-06
AvgFitness=6.35481e-06 StdDev=4.47889e-07 GenBestFitness=7.79022e-06 GenLowestFitness=5.46181e-06 BestFitness=8.92155e-06
AvgFitness=6.38605e-06 StdDev=4.53333e-07 GenBestFitness=7.81692e-06 GenLowestFitness=5.47769e-06 BestFitness=8.92155e-06
AvgFitness=6.3511e-06 StdDev=4.58274e-07 GenBestFitness=7.40938e-06 GenLowestFitness=5.47769e-06 BestFitness=8.92155e-06
AvgFitness=6.37822e-06 StdDev=4.99194e-07 GenBestFitness=7.72407e-06 GenLowestFitness=5.48018e-06 BestFitness=8.92155e-06
AvgFitness=6.4986e-06 StdDev=5.08827e-07 GenBestFitness=7.94431e-06 GenLowestFitness=5.48018e-06 BestFitness=8.92155e-06
AvgFitness=6.51296e-06 StdDev=4.63606e-07 GenBestFitness=8.05563e-06 GenLowestFitness=5.56315e-06 BestFitness=8.92155e-06
AvgFitness=6.57512e-06 StdDev=5.17311e-07 GenBestFitness=8.28558e-06 GenLowestFitness=5.71231e-06 BestFitness=8.92155e-06
AvgFitness=6.60469e-06 StdDev=5.60352e-07 GenBestFitness=8.07803e-06 GenLowestFitness=5.52705e-06 BestFitness=8.92155e-06
AvgFitness=6.63994e-06 StdDev=5.3031e-07 GenBestFitness=8.06912e-06 GenLowestFitness=5.58739e-06 BestFitness=8.92155e-06
AvgFitness=6.64452e-06 StdDev=4.717e-07 GenBestFitness=7.91229e-06 GenLowestFitness=5.67819e-06 BestFitness=8.92155e-06
AvgFitness=6.55764e-06 StdDev=4.46925e-07 GenBestFitness=7.84081e-06 GenLowestFitness=5.67819e-06 BestFitness=8.92155e-06
AvgFitness=6.57063e-06 StdDev=4.03972e-07 GenBestFitness=7.52453e-06 GenLowestFitness=5.60627e-06 BestFitness=8.92155e-06
AvgFitness=6.50289e-06 StdDev=4.36366e-07 GenBestFitness=7.7496e-06 GenLowestFitness=5.52405e-06 BestFitness=8.92155e-06
AvgFitness=6.49072e-06 StdDev=4.60048e-07 GenBestFitness=7.98794e-06 GenLowestFitness=5.47962e-06 BestFitness=8.92155e-06
AvgFitness=6.48397e-06 StdDev=4.60432e-07 GenBestFitness=7.70047e-06 GenLowestFitness=5.56332e-06 BestFitness=8.92155e-06
AvgFitness=6.41904e-06 StdDev=4.35667e-07 GenBestFitness=7.29857e-06 GenLowestFitness=5.56332e-06 BestFitness=8.92155e-06
AvgFitness=6.37416e-06 StdDev=4.25375e-07 GenBestFitness=7.34485e-06 GenLowestFitness=5.56332e-06 BestFitness=8.92155e-06
AvgFitness=6.42373e-06 StdDev=4.21364e-07 GenBestFitness=7.34485e-06 GenLowestFitness=5.60121e-06 BestFitness=8.92155e-06
AvgFitness=6.3956e-06 StdDev=4.44267e-07 GenBestFitness=8.0738e-06 GenLowestFitness=5.38168e-06 BestFitness=8.92155e-06
AvgFitness=6.43742e-06 StdDev=4.70934e-07 GenBestFitness=8.13153e-06 GenLowestFitness=5.37062e-06 BestFitness=8.92155e-06
AvgFitness=6.39607e-06 StdDev=5.25736e-07 GenBestFitness=8.13153e-06 GenLowestFitness=5.36209e-06 BestFitness=8.92155e-06
AvgFitness=6.35232e-06 StdDev=4.39938e-07 GenBestFitness=7.41367e-06 GenLowestFitness=5.56879e-06 BestFitness=8.92155e-06
AvgFitness=6.31372e-06 StdDev=3.89182e-07 GenBestFitness=7.43715e-06 GenLowestFitness=5.46179e-06 BestFitness=8.92155e-06
AvgFitness=6.4075e-06 StdDev=4.13795e-07 GenBestFitness=7.43897e-06 GenLowestFitness=5.50327e-06 BestFitness=8.92155e-06
AvgFitness=6.45912e-06 StdDev=4.45134e-07 GenBestFitness=8.25368e-06 GenLowestFitness=5.50327e-06 BestFitness=8.92155e-06
AvgFitness=6.36699e-06 StdDev=4.80411e-07 GenBestFitness=7.96671e-06 GenLowestFitness=5.28452e-06 BestFitness=8.92155e-06
AvgFitness=6.32036e-06 StdDev=4.07406e-07 GenBestFitness=7.74646e-06 GenLowestFitness=5.36684e-06 BestFitness=8.92155e-06
AvgFitness=6.272e-06 StdDev=4.09319e-07 GenBestFitness=7.74646e-06 GenLowestFitness=5.46466e-06 BestFitness=8.92155e-06
AvgFitness=6.28784e-06 StdDev=3.74286e-07 GenBestFitness=7.27002e-06 GenLowestFitness=5.52063e-06 BestFitness=8.92155e-06
AvgFitness=6.30174e-06 StdDev=3.81857e-07 GenBestFitness=7.34644e-06 GenLowestFitness=5.51027e-06 BestFitness=8.92155e-06
AvgFitness=6.23807e-06 StdDev=3.61175e-07 GenBestFitness=7.19178e-06 GenLowestFitness=5.50384e-06 BestFitness=8.92155e-06
AvgFitness=6.25656e-06 StdDev=4.0669e-07 GenBestFitness=7.38067e-06 GenLowestFitness=5.23653e-06 BestFitness=8.92155e-06
AvgFitness=6.25936e-06 StdDev=3.8118e-07 GenBestFitness=7.1791e-06 GenLowestFitness=5.23653e-06 BestFitness=8.92155e-06
AvgFitness=6.31514e-06 StdDev=3.69349e-07 GenBestFitness=7.16821e-06 GenLowestFitness=5.59835e-06 BestFitness=8.92155e-06
AvgFitness=6.40092e-06 StdDev=4.24517e-07 GenBestFitness=7.49343e-06 GenLowestFitness=5.39406e-06 BestFitness=8.92155e-06
AvgFitness=6.3918e-06 StdDev=3.83048e-07 GenBestFitness=7.60087e-06 GenLowestFitness=5.23308e-06 BestFitness=8.92155e-06
AvgFitness=6.36241e-06 StdDev=3.5641e-07 GenBestFitness=7.47724e-06 GenLowestFitness=5.23908e-06 BestFitness=8.92155e-06
AvgFitness=6.44315e-06 StdDev=4.16383e-07 GenBestFitness=7.55399e-06 GenLowestFitness=5.59631e-06 BestFitness=8.92155e-06
AvgFitness=6.53357e-06 StdDev=4.80288e-07 GenBestFitness=7.83348e-06 GenLowestFitness=5.61807e-06 BestFitness=8.92155e-06
AvgFitness=6.49207e-06 StdDev=4.29277e-07 GenBestFitness=7.47676e-06 GenLowestFitness=5.64207e-06 BestFitness=8.92155e-06
AvgFitness=6.50651e-06 StdDev=4.6221e-07 GenBestFitness=7.66493e-06 GenLowestFitness=5.63174e-06 BestFitness=8.92155e-06
AvgFitness=6.58163e-06 StdDev=4.52048e-07 GenBestFitness=7.66493e-06 GenLowestFitness=5.63174e-06 BestFitness=8.92155e-06
AvgFitness=6.55285e-06 StdDev=4.03219e-07 GenBestFitness=7.66233e-06 GenLowestFitness=5.68078e-06 BestFitness=8.92155e-06
AvgFitness=6.52916e-06 StdDev=4.52068e-07 GenBestFitness=8.2163e-06 GenLowestFitness=5.42137e-06 BestFitness=8.92155e-06
AvgFitness=6.56484e-06 StdDev=4.34389e-07 GenBestFitness=7.76908e-06 GenLowestFitness=5.70056e-06 BestFitness=8.92155e-06
AvgFitness=6.54941e-06 StdDev=4.75858e-07 GenBestFitness=7.84281e-06 GenLowestFitness=5.7647e-06 BestFitness=8.92155e-06
AvgFitness=6.60313e-06 StdDev=4.33883e-07 GenBestFitness=7.964e-06 GenLowestFitness=5.48484e-06 BestFitness=8.92155e-06
AvgFitness=6.58152e-06 StdDev=4.48309e-07 GenBestFitness=7.73648e-06 GenLowestFitness=5.79477e-06 BestFitness=8.92155e-06
AvgFitness=6.56196e-06 StdDev=4.83409e-07 GenBestFitness=8.37768e-06 GenLowestFitness=5.791e-06 BestFitness=8.92155e-06
AvgFitness=6.47582e-06 StdDev=4.81911e-07 GenBestFitness=7.91044e-06 GenLowestFitness=5.75634e-06 BestFitness=8.92155e-06
AvgFitness=6.49331e-06 StdDev=4.97937e-07 GenBestFitness=7.66894e-06 GenLowestFitness=5.54565e-06 BestFitness=8.92155e-06
AvgFitness=6.5663e-06 StdDev=5.12658e-07 GenBestFitness=7.76566e-06 GenLowestFitness=5.52849e-06 BestFitness=8.92155e-06
AvgFitness=6.5967e-06 StdDev=5.02415e-07 GenBestFitness=7.82224e-06 GenLowestFitness=5.33919e-06 BestFitness=8.92155e-06
AvgFitness=6.57823e-06 StdDev=4.53166e-07 GenBestFitness=7.71366e-06 GenLowestFitness=5.46653e-06 BestFitness=8.92155e-06
AvgFitness=6.46062e-06 StdDev=4.3777e-07 GenBestFitness=7.62387e-06 GenLowestFitness=5.55221e-06 BestFitness=8.92155e-06
AvgFitness=6.4385e-06 StdDev=4.62472e-07 GenBestFitness=8.04438e-06 GenLowestFitness=5.42448e-06 BestFitness=8.92155e-06
AvgFitness=6.37247e-06 StdDev=4.46195e-07 GenBestFitness=8.00181e-06 GenLowestFitness=5.42344e-06 BestFitness=8.92155e-06
AvgFitness=6.41189e-06 StdDev=4.67844e-07 GenBestFitness=8.00181e-06 GenLowestFitness=5.64668e-06 BestFitness=8.92155e-06
AvgFitness=6.44606e-06 StdDev=4.34853e-07 GenBestFitness=7.67662e-06 GenLowestFitness=5.73358e-06 BestFitness=8.92155e-06
AvgFitness=6.40237e-06 StdDev=3.99413e-07 GenBestFitness=7.2969e-06 GenLowestFitness=5.24552e-06 BestFitness=8.92155e-06
AvgFitness=6.42289e-06 StdDev=4.61224e-07 GenBestFitness=7.64355e-06 GenLowestFitness=5.45721e-06 BestFitness=8.92155e-06
AvgFitness=6.4087e-06 StdDev=4.35699e-07 GenBestFitness=7.80297e-06 GenLowestFitness=5.51177e-06 BestFitness=8.92155e-06
AvgFitness=6.40083e-06 StdDev=4.66995e-07 GenBestFitness=8.14092e-06 GenLowestFitness=5.57504e-06 BestFitness=8.92155e-06
AvgFitness=6.44705e-06 StdDev=3.7197e-07 GenBestFitness=7.61138e-06 GenLowestFitness=5.63921e-06 BestFitness=8.92155e-06
AvgFitness=6.48276e-06 StdDev=4.22383e-07 GenBestFitness=7.67172e-06 GenLowestFitness=5.57587e-06 BestFitness=8.92155e-06
AvgFitness=6.5767e-06 StdDev=4.09191e-07 GenBestFitness=7.594e-06 GenLowestFitness=5.75653e-06 BestFitness=8.92155e-06
AvgFitness=6.63319e-06 StdDev=4.27852e-07 GenBestFitness=7.94567e-06 GenLowestFitness=5.78249e-06 BestFitness=8.92155e-06
AvgFitness=6.53847e-06 StdDev=4.35811e-07 GenBestFitness=7.94567e-06 GenLowestFitness=5.66858e-06 BestFitness=8.92155e-06
AvgFitness=6.51949e-06 StdDev=4.12269e-07 GenBestFitness=7.76509e-06 GenLowestFitness=5.5832e-06 BestFitness=8.92155e-06
AvgFitness=6.58375e-06 StdDev=4.52549e-07 GenBestFitness=8.5098e-06 GenLowestFitness=5.58024e-06 BestFitness=8.92155e-06
AvgFitness=6.50468e-06 StdDev=4.60655e-07 GenBestFitness=7.83955e-06 GenLowestFitness=5.58238e-06 BestFitness=8.92155e-06
AvgFitness=6.50578e-06 StdDev=4.7547e-07 GenBestFitness=7.83955e-06 GenLowestFitness=5.59557e-06 BestFitness=8.92155e-06
AvgFitness=6.51133e-06 StdDev=4.78645e-07 GenBestFitness=7.74918e-06 GenLowestFitness=5.6217e-06 BestFitness=8.92155e-06
AvgFitness=6.46521e-06 StdDev=4.75997e-07 GenBestFitness=7.759e-06 GenLowestFitness=5.69225e-06 BestFitness=8.92155e-06
AvgFitness=6.47181e-06 StdDev=4.84837e-07 GenBestFitness=7.78906e-06 GenLowestFitness=5.53965e-06 BestFitness=8.92155e-06
AvgFitness=6.43981e-06 StdDev=4.08613e-07 GenBestFitness=7.69318e-06 GenLowestFitness=5.51251e-06 BestFitness=8.92155e-06
AvgFitness=6.46082e-06 StdDev=4.76149e-07 GenBestFitness=8.26968e-06 GenLowestFitness=5.51667e-06 BestFitness=8.92155e-06
AvgFitness=6.44362e-06 StdDev=4.27723e-07 GenBestFitness=7.52034e-06 GenLowestFitness=5.58405e-06 BestFitness=8.92155e-06
AvgFitness=6.41369e-06 StdDev=4.27422e-07 GenBestFitness=7.73925e-06 GenLowestFitness=5.5843e-06 BestFitness=8.92155e-06
AvgFitness=6.31086e-06 StdDev=4.16078e-07 GenBestFitness=7.34057e-06 GenLowestFitness=5.5843e-06 BestFitness=8.92155e-06
AvgFitness=6.20013e-06 StdDev=3.1667e-07 GenBestFitness=7.15137e-06 GenLowestFitness=5.57899e-06 BestFitness=8.92155e-06
AvgFitness=6.26689e-06 StdDev=3.92821e-07 GenBestFitness=7.39449e-06 GenLowestFitness=5.54272e-06 BestFitness=8.92155e-06
AvgFitness=6.27967e-06 StdDev=3.6883e-07 GenBestFitness=7.23143e-06 GenLowestFitness=5.44522e-06 BestFitness=8.92155e-06
AvgFitness=6.35836e-06 StdDev=3.89271e-07 GenBestFitness=7.3222e-06 GenLowestFitness=5.36362e-06 BestFitness=8.92155e-06
AvgFitness=6.33799e-06 StdDev=3.88498e-07 GenBestFitness=7.49122e-06 GenLowestFitness=5.48258e-06 BestFitness=8.92155e-06
AvgFitness=6.27959e-06 StdDev=3.64138e-07 GenBestFitness=7.25096e-06 GenLowestFitness=5.49289e-06 BestFitness=8.92155e-06
AvgFitness=6.28776e-06 StdDev=3.87928e-07 GenBestFitness=7.25509e-06 GenLowestFitness=5.40715e-06 BestFitness=8.92155e-06
AvgFitness=6.26023e-06 StdDev=4.16256e-07 GenBestFitness=7.26058e-06 GenLowestFitness=5.37443e-06 BestFitness=8.92155e-06
AvgFitness=6.32856e-06 StdDev=4.30459e-07 GenBestFitness=7.34354e-06 GenLowestFitness=5.37443e-06 BestFitness=8.92155e-06
AvgFitness=6.33844e-06 StdDev=3.93707e-07 GenBestFitness=7.27998e-06 GenLowestFitness=5.37443e-06 BestFitness=8.92155e-06
AvgFitness=6.34054e-06 StdDev=4.32957e-07 GenBestFitness=7.75316e-06 GenLowestFitness=5.37443e-06 BestFitness=8.92155e-06
AvgFitness=6.38485e-06 StdDev=3.96607e-07 GenBestFitness=7.52612e-06 GenLowestFitness=5.59471e-06 BestFitness=8.92155e-06
AvgFitness=6.44781e-06 StdDev=5.09159e-07 GenBestFitness=8.77917e-06 GenLowestFitness=5.5726e-06 BestFitness=8.92155e-06
AvgFitness=6.47641e-06 StdDev=4.96699e-07 GenBestFitness=8.03686e-06 GenLowestFitness=5.44676e-06 BestFitness=8.92155e-06
AvgFitness=6.52472e-06 StdDev=4.95367e-07 GenBestFitness=7.69911e-06 GenLowestFitness=5.36001e-06 BestFitness=8.92155e-06
AvgFitness=6.58044e-06 StdDev=4.99291e-07 GenBestFitness=7.40537e-06 GenLowestFitness=5.36001e-06 BestFitness=8.92155e-06
AvgFitness=6.60559e-06 StdDev=4.74829e-07 GenBestFitness=7.94016e-06 GenLowestFitness=5.36001e-06 BestFitness=8.92155e-06
AvgFitness=6.58586e-06 StdDev=5.25811e-07 GenBestFitness=8.26377e-06 GenLowestFitness=5.37333e-06 BestFitness=8.92155e-06
AvgFitness=6.55728e-06 StdDev=4.90657e-07 GenBestFitness=7.94016e-06 GenLowestFitness=5.6651e-06 BestFitness=8.92155e-06
AvgFitness=6.58222e-06 StdDev=4.66073e-07 GenBestFitness=7.78343e-06 GenLowestFitness=5.55963e-06 BestFitness=8.92155e-06
AvgFitness=6.51032e-06 StdDev=4.31207e-07 GenBestFitness=7.44522e-06 GenLowestFitness=5.40946e-06 BestFitness=8.92155e-06
AvgFitness=6.5689e-06 StdDev=4.47868e-07 GenBestFitness=7.82054e-06 GenLowestFitness=5.6379e-06 BestFitness=8.92155e-06
AvgFitness=6.5851e-06 StdDev=5.033e-07 GenBestFitness=8.34806e-06 GenLowestFitness=5.59132e-06 BestFitness=8.92155e-06
AvgFitness=6.62096e-06 StdDev=5.41504e-07 GenBestFitness=8.34806e-06 GenLowestFitness=5.70438e-06 BestFitness=8.92155e-06
AvgFitness=6.55251e-06 StdDev=4.7537e-07 GenBestFitness=7.60913e-06 GenLowestFitness=5.59482e-06 BestFitness=8.92155e-06
AvgFitness=6.49008e-06 StdDev=4.33941e-07 GenBestFitness=7.39978e-06 GenLowestFitness=5.45942e-06 BestFitness=8.92155e-06
AvgFitness=6.43504e-06 StdDev=4.44312e-07 GenBestFitness=7.59467e-06 GenLowestFitness=5.53353e-06 BestFitness=8.92155e-06
AvgFitness=6.40095e-06 StdDev=4.11129e-07 GenBestFitness=7.46246e-06 GenLowestFitness=5.50732e-06 BestFitness=8.92155e-06
AvgFitness=6.40377e-06 StdDev=3.85709e-07 GenBestFitness=7.30473e-06 GenLowestFitness=5.48941e-06 BestFitness=8.92155e-06
AvgFitness=6.34678e-06 StdDev=4.22462e-07 GenBestFitness=7.59609e-06 GenLowestFitness=5.4132e-06 BestFitness=8.92155e-06
AvgFitness=6.39394e-06 StdDev=4.01218e-07 GenBestFitness=7.38223e-06 GenLowestFitness=5.4132e-06 BestFitness=8.92155e-06
AvgFitness=6.47351e-06 StdDev=4.18123e-07 GenBestFitness=7.73203e-06 GenLowestFitness=5.47112e-06 BestFitness=8.92155e-06
AvgFitness=6.48824e-06 StdDev=4.06798e-07 GenBestFitness=7.96284e-06 GenLowestFitness=5.53493e-06 BestFitness=8.92155e-06
AvgFitness=6.40509e-06 StdDev=4.06415e-07 GenBestFitness=7.96284e-06 GenLowestFitness=5.54579e-06 BestFitness=8.92155e-06
AvgFitness=6.47479e-06 StdDev=3.93905e-07 GenBestFitness=7.57329e-06 GenLowestFitness=5.63987e-06 BestFitness=8.92155e-06
AvgFitness=6.50665e-06 StdDev=4.53138e-07 GenBestFitness=7.81343e-06 GenLowestFitness=5.3447e-06 BestFitness=8.92155e-06
AvgFitness=6.50209e-06 StdDev=4.77122e-07 GenBestFitness=7.81343e-06 GenLowestFitness=5.33355e-06 BestFitness=8.92155e-06
AvgFitness=6.56971e-06 StdDev=4.708e-07 GenBestFitness=7.81343e-06 GenLowestFitness=5.37008e-06 BestFitness=8.92155e-06
AvgFitness=6.50985e-06 StdDev=5.52683e-07 GenBestFitness=8.01483e-06 GenLowestFitness=5.33123e-06 BestFitness=8.92155e-06
AvgFitness=6.50665e-06 StdDev=4.65831e-07 GenBestFitness=8.04302e-06 GenLowestFitness=5.37864e-06 BestFitness=8.92155e-06
AvgFitness=6.50815e-06 StdDev=4.17007e-07 GenBestFitness=7.81343e-06 GenLowestFitness=5.54235e-06 BestFitness=8.92155e-06
AvgFitness=6.61362e-06 StdDev=4.97295e-07 GenBestFitness=8.67145e-06 GenLowestFitness=5.69691e-06 BestFitness=8.92155e-06
AvgFitness=6.6691e-06 StdDev=4.96786e-07 GenBestFitness=8.48362e-06 GenLowestFitness=5.77751e-06 BestFitness=8.92155e-06
AvgFitness=6.63098e-06 StdDev=4.32448e-07 GenBestFitness=7.56729e-06 GenLowestFitness=5.85312e-06 BestFitness=8.92155e-06
AvgFitness=6.64464e-06 StdDev=4.24808e-07 GenBestFitness=7.86066e-06 GenLowestFitness=5.82578e-06 BestFitness=8.92155e-06
AvgFitness=6.66408e-06 StdDev=5.18579e-07 GenBestFitness=7.86066e-06 GenLowestFitness=5.44956e-06 BestFitness=8.92155e-06
AvgFitness=6.61427e-06 StdDev=4.72571e-07 GenBestFitness=8.4677e-06 GenLowestFitness=5.70027e-06 BestFitness=8.92155e-06
AvgFitness=6.63062e-06 StdDev=4.9595e-07 GenBestFitness=7.76972e-06 GenLowestFitness=5.58896e-06 BestFitness=8.92155e-06
AvgFitness=6.62583e-06 StdDev=4.4001e-07 GenBestFitness=7.74833e-06 GenLowestFitness=5.58676e-06 BestFitness=8.92155e-06
AvgFitness=6.55718e-06 StdDev=4.53664e-07 GenBestFitness=8.07674e-06 GenLowestFitness=5.69333e-06 BestFitness=8.92155e-06
AvgFitness=6.64252e-06 StdDev=4.59967e-07 GenBestFitness=7.76633e-06 GenLowestFitness=5.73066e-06 BestFitness=8.92155e-06
AvgFitness=6.55394e-06 StdDev=4.20773e-07 GenBestFitness=7.76633e-06 GenLowestFitness=5.61691e-06 BestFitness=8.92155e-06
AvgFitness=6.55514e-06 StdDev=4.79843e-07 GenBestFitness=8.30184e-06 GenLowestFitness=5.45465e-06 BestFitness=8.92155e-06
AvgFitness=6.4914e-06 StdDev=4.01532e-07 GenBestFitness=7.54826e-06 GenLowestFitness=5.40681e-06 BestFitness=8.92155e-06
AvgFitness=6.49203e-06 StdDev=4.37376e-07 GenBestFitness=7.5726e-06 GenLowestFitness=5.40681e-06 BestFitness=8.92155e-06
AvgFitness=6.48788e-06 StdDev=4.19541e-07 GenBestFitness=7.88616e-06 GenLowestFitness=5.68704e-06 BestFitness=8.92155e-06
AvgFitness=6.50409e-06 StdDev=4.17671e-07 GenBestFitness=8.14783e-06 GenLowestFitness=5.62225e-06 BestFitness=8.92155e-06
AvgFitness=6.47121e-06 StdDev=4.35618e-07 GenBestFitness=8.14783e-06 GenLowestFitness=5.64844e-06 BestFitness=8.92155e-06
AvgFitness=6.46839e-06 StdDev=4.36368e-07 GenBestFitness=7.65992e-06 GenLowestFitness=5.51028e-06 BestFitness=8.92155e-06
AvgFitness=6.50484e-06 StdDev=4.34743e-07 GenBestFitness=7.79875e-06 GenLowestFitness=5.40164e-06 BestFitness=8.92155e-06
AvgFitness=6.60441e-06 StdDev=4.78889e-07 GenBestFitness=8.08831e-06 GenLowestFitness=5.51938e-06 BestFitness=8.92155e-06
AvgFitness=6.49177e-06 StdDev=4.61132e-07 GenBestFitness=7.81996e-06 GenLowestFitness=5.51938e-06 BestFitness=8.92155e-06
AvgFitness=6.46806e-06 StdDev=4.78447e-07 GenBestFitness=7.81996e-06 GenLowestFitness=5.42962e-06 BestFitness=8.92155e-06
AvgFitness=6.55732e-06 StdDev=4.89774e-07 GenBestFitness=7.69433e-06 GenLowestFitness=5.49782e-06 BestFitness=8.92155e-06
AvgFitness=6.61344e-06 StdDev=4.59071e-07 GenBestFitness=7.92389e-06 GenLowestFitness=5.66602e-06 BestFitness=8.92155e-06
AvgFitness=6.5446e-06 StdDev=4.73424e-07 GenBestFitness=7.74742e-06 GenLowestFitness=5.60408e-06 BestFitness=8.92155e-06
AvgFitness=6.5741e-06 StdDev=4.90286e-07 GenBestFitness=7.88851e-06 GenLowestFitness=5.61577e-06 BestFitness=8.92155e-06
AvgFitness=6.51564e-06 StdDev=4.49865e-07 GenBestFitness=7.79971e-06 GenLowestFitness=5.69691e-06 BestFitness=8.92155e-06
AvgFitness=6.44976e-06 StdDev=4.50104e-07 GenBestFitness=7.87837e-06 GenLowestFitness=5.26532e-06 BestFitness=8.92155e-06
AvgFitness=6.51547e-06 StdDev=4.50271e-07 GenBestFitness=7.79595e-06 GenLowestFitness=5.71974e-06 BestFitness=8.92155e-06
AvgFitness=6.49187e-06 StdDev=4.94458e-07 GenBestFitness=8.83463e-06 GenLowestFitness=5.60489e-06 BestFitness=8.92155e-06
AvgFitness=6.528e-06 StdDev=4.91864e-07 GenBestFitness=8.83463e-06 GenLowestFitness=5.51342e-06 BestFitness=8.92155e-06
AvgFitness=6.57134e-06 StdDev=5.44505e-07 GenBestFitness=8.85196e-06 GenLowestFitness=5.67475e-06 BestFitness=8.92155e-06
AvgFitness=6.59886e-06 StdDev=5.06993e-07 GenBestFitness=8.85196e-06 GenLowestFitness=5.41404e-06 BestFitness=8.92155e-06
AvgFitness=6.52173e-06 StdDev=4.93651e-07 GenBestFitness=8.42345e-06 GenLowestFitness=5.51396e-06 BestFitness=8.92155e-06
AvgFitness=6.56104e-06 StdDev=5.37375e-07 GenBestFitness=8.76935e-06 GenLowestFitness=5.6951e-06 BestFitness=8.92155e-06
AvgFitness=6.48728e-06 StdDev=4.54022e-07 GenBestFitness=7.84409e-06 GenLowestFitness=5.63173e-06 BestFitness=8.92155e-06
AvgFitness=6.44013e-06 StdDev=4.38248e-07 GenBestFitness=7.76957e-06 GenLowestFitness=5.55393e-06 BestFitness=8.92155e-06
AvgFitness=6.42011e-06 StdDev=4.57427e-07 GenBestFitness=7.76957e-06 GenLowestFitness=5.5337e-06 BestFitness=8.92155e-06
AvgFitness=6.41157e-06 StdDev=4.14475e-07 GenBestFitness=7.50598e-06 GenLowestFitness=5.55817e-06 BestFitness=8.92155e-06
AvgFitness=6.44889e-06 StdDev=4.43085e-07 GenBestFitness=7.56684e-06 GenLowestFitness=5.60106e-06 BestFitness=8.92155e-06
AvgFitness=6.46554e-06 StdDev=3.93867e-07 GenBestFitness=7.56684e-06 GenLowestFitness=5.67209e-06 BestFitness=8.92155e-06
AvgFitness=6.4708e-06 StdDev=4.02838e-07 GenBestFitness=7.61821e-06 GenLowestFitness=5.66628e-06 BestFitness=8.92155e-06
AvgFitness=6.48432e-06 StdDev=4.04277e-07 GenBestFitness=7.96005e-06 GenLowestFitness=5.83522e-06 BestFitness=8.92155e-06
AvgFitness=6.44656e-06 StdDev=4.64138e-07 GenBestFitness=7.78698e-06 GenLowestFitness=5.45192e-06 BestFitness=8.92155e-06
