AvgFitness=6.44891e-06 StdDev=4.82415e-07 GenBestFitness=8.51457e-06 GenLowestFitness=5.42294e-06 BestFitness=8.51457e-06
AvgFitness=1.2556e-05 StdDev=3.85619e-07 GenBestFitness=1.28223e-05 GenLowestFitness=1.12605e-05 BestFitness=1.36539e-05
AvgFitness=1.25319e-05 StdDev=4.17452e-07 GenBestFitness=1.28223e-05 GenLowestFitness=1.06438e-05 BestFitness=1.36539e-05
AvgFitness=1.25181e-05 StdDev=4.30458e-07 GenBestFitness=1.28223e-05 GenLowestFitness=1.06438e-05 BestFitness=1.36539e-05
AvgFitness=1.25556e-05 StdDev=4.00432e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.06438e-05 BestFitness=1.36539e-05
AvgFitness=1.25231e-05 StdDev=4.6844e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.04812e-05 BestFitness=1.36539e-05
AvgFitness=1.2582e-05 StdDev=3.51645e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.17869e-05 BestFitness=1.36539e-05
AvgFitness=1.26246e-05 StdDev=3.19363e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.17869e-05 BestFitness=1.36539e-05
AvgFitness=1.25701e-05 StdDev=4.01025e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.05287e-05 BestFitness=1.36539e-05
AvgFitness=1.24914e-05 StdDev=5.0743e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.03124e-05 BestFitness=1.36539e-05
AvgFitness=1.24702e-05 StdDev=5.15314e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.02199e-05 BestFitness=1.36539e-05
AvgFitness=1.24575e-05 StdDev=5.16536e-07 GenBestFitness=1.28916e-05 GenLowestFitness=1.05287e-05 BestFitness=1.36539e-05
AvgFitness=1.24319e-05 StdDev=4.99043e-07 GenBestFitness=1.28916e-05 GenLowestFitness=1.05287e-05 BestFitness=1.36539e-05
AvgFitness=1.2452e-05 StdDev=4.84131e-07 GenBestFitness=1.28916e-05 GenLowestFitness=1.05287e-05 BestFitness=1.36539e-05
AvgFitness=1.24245e-05 StdDev=5.56616e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.05287e-05 BestFitness=1.36539e-05
AvgFitness=1.23353e-05 StdDev=6.50899e-07 GenBestFitness=1.34377e-05 GenLowestFitness=1.05287e-05 BestFitness=1.36539e-05
AvgFitness=1.23632e-05 StdDev=6.25943e-07 GenBestFitness=1.34377e-05 GenLowestFitness=1.05287e-05 BestFitness=1.36539e-05
AvgFitness=1.24727e-05 StdDev=5.33321e-07 GenBestFitness=1.34377e-05 GenLowestFitness=1.0181e-05 BestFitness=1.36539e-05
AvgFitness=1.25471e-05 StdDev=5.00583e-07 GenBestFitness=1.34377e-05 GenLowestFitness=1.0181e-05 BestFitness=1.36539e-05
AvgFitness=1.25541e-05 StdDev=4.67356e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.0181e-05 BestFitness=1.36539e-05
AvgFitness=1.25516e-05 StdDev=4.44663e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.0181e-05 BestFitness=1.36539e-05
AvgFitness=1.26044e-05 StdDev=2.86499e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.12529e-05 BestFitness=1.36539e-05
AvgFitness=1.25923e-05 StdDev=3.11661e-07 GenBestFitness=1.29464e-05 GenLowestFitness=1.12529e-05 BestFitness=1.36539e-05
AvgFitness=1.25687e-05 StdDev=3.24449e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.12529e-05 BestFitness=1.36539e-05
AvgFitness=1.2528e-05 StdDev=3.89714e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.12529e-05 BestFitness=1.36539e-05
AvgFitness=1.25471e-05 StdDev=3.69884e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.15067e-05 BestFitness=1.36539e-05
AvgFitness=1.25123e-05 StdDev=3.94058e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.15067e-05 BestFitness=1.36539e-05
AvgFitness=1.25693e-05 StdDev=4.02095e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.15067e-05 BestFitness=1.36539e-05
AvgFitness=1.26603e-05 StdDev=2.72753e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.15067e-05 BestFitness=1.36539e-05
AvgFitness=1.26582e-05 StdDev=2.50575e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.20855e-05 BestFitness=1.36539e-05
AvgFitness=1.26707e-05 StdDev=2.49201e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.20855e-05 BestFitness=1.36539e-05
AvgFitness=1.26907e-05 StdDev=2.48965e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.20855e-05 BestFitness=1.36539e-05
AvgFitness=1.26646e-05 StdDev=2.47217e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.21421e-05 BestFitness=1.36539e-05
AvgFitness=1.2672e-05 StdDev=2.31129e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.21421e-05 BestFitness=1.36539e-05
AvgFitness=1.26804e-05 StdDev=2.35501e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.21064e-05 BestFitness=1.36539e-05
AvgFitness=1.26474e-05 StdDev=2.5276e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.15925e-05 BestFitness=1.36539e-05
AvgFitness=1.25956e-05 StdDev=3.79798e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.07625e-05 BestFitness=1.36539e-05
AvgFitness=1.25704e-05 StdDev=4.11223e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.07625e-05 BestFitness=1.36539e-05
AvgFitness=1.26046e-05 StdDev=3.82476e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.08768e-05 BestFitness=1.36539e-05
AvgFitness=1.26132e-05 StdDev=4.04138e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.04979e-05 BestFitness=1.36539e-05
AvgFitness=1.26322e-05 StdDev=3.16865e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.15925e-05 BestFitness=1.36539e-05
AvgFitness=1.26247e-05 StdDev=2.94835e-07 GenBestFitness=1.33254e-05 GenLowestFitness=1.18495e-05 BestFitness=1.36539e-05
AvgFitness=1.26459e-05 StdDev=3.07486e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.1848e-05 BestFitness=1.36539e-05
AvgFitness=1.26131e-05 StdDev=3.2626e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.09358e-05 BestFitness=1.36539e-05
AvgFitness=1.26298e-05 StdDev=3.1983e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.10216e-05 BestFitness=1.36539e-05
AvgFitness=1.25872e-05 StdDev=3.65932e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.0928e-05 BestFitness=1.36539e-05
AvgFitness=1.25913e-05 StdDev=3.56113e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.09511e-05 BestFitness=1.36539e-05
AvgFitness=1.26152e-05 StdDev=3.32395e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.16497e-05 BestFitness=1.36539e-05
AvgFitness=1.26011e-05 StdDev=3.57244e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.13346e-05 BestFitness=1.36539e-05
AvgFitness=1.25827e-05 StdDev=3.72959e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.13078e-05 BestFitness=1.36539e-05
AvgFitness=1.25683e-05 StdDev=4.18833e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.06445e-05 BestFitness=1.36539e-05
AvgFitness=1.24744e-05 StdDev=4.95109e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.03746e-05 BestFitness=1.36539e-05
AvgFitness=1.2498e-05 StdDev=4.84746e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.06445e-05 BestFitness=1.36539e-05
AvgFitness=1.25908e-05 StdDev=3.84999e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.08935e-05 BestFitness=1.36539e-05
AvgFitness=1.25953e-05 StdDev=3.73438e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.10789e-05 BestFitness=1.36539e-05
AvgFitness=1.25907e-05 StdDev=3.72171e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.10789e-05 BestFitness=1.36539e-05
AvgFitness=1.25659e-05 StdDev=4.11646e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.10789e-05 BestFitness=1.36539e-05
AvgFitness=1.25595e-05 StdDev=4.36471e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.10789e-05 BestFitness=1.36539e-05
AvgFitness=1.25325e-05 StdDev=4.63978e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.04155e-05 BestFitness=1.36539e-05
AvgFitness=1.24689e-05 StdDev=5.52545e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.04155e-05 BestFitness=1.36539e-05
AvgFitness=1.24998e-05 StdDev=4.89418e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.04155e-05 BestFitness=1.36539e-05
AvgFitness=1.25221e-05 StdDev=5.00959e-07 GenBestFitness=1.31079e-05 GenLowestFitness=1.07411e-05 BestFitness=1.36539e-05
AvgFitness=1.25355e-05 StdDev=5.05403e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.07411e-05 BestFitness=1.36539e-05
AvgFitness=1.25727e-05 StdDev=4.75221e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.10789e-05 BestFitness=1.36539e-05
AvgFitness=1.25399e-05 StdDev=5.78263e-07 GenBestFitness=1.30407e-05 GenLowestFitness=9.70409e-06 BestFitness=1.36539e-05
AvgFitness=1.25682e-05 StdDev=5.11265e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.10789e-05 BestFitness=1.36539e-05
AvgFitness=1.25822e-05 StdDev=4.95147e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.10789e-05 BestFitness=1.36539e-05
AvgFitness=1.25845e-05 StdDev=4.65901e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.10789e-05 BestFitness=1.36539e-05
AvgFitness=1.25566e-05 StdDev=5.29077e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.10789e-05 BestFitness=1.36539e-05
AvgFitness=1.25452e-05 StdDev=5.35082e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.10789e-05 BestFitness=1.36539e-05
AvgFitness=1.26103e-05 StdDev=5.08307e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.06075e-05 BestFitness=1.36539e-05
AvgFitness=1.25078e-05 StdDev=6.62575e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.06075e-05 BestFitness=1.36539e-05
AvgFitness=1.25239e-05 StdDev=6.34831e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.06075e-05 BestFitness=1.36539e-05
AvgFitness=1.25199e-05 StdDev=6.24257e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.06075e-05 BestFitness=1.36539e-05
AvgFitness=1.25734e-05 StdDev=5.72624e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.08801e-05 BestFitness=1.36539e-05
AvgFitness=1.24848e-05 StdDev=6.24926e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.08801e-05 BestFitness=1.36539e-05
AvgFitness=1.25385e-05 StdDev=5.76116e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.08801e-05 BestFitness=1.36539e-05
AvgFitness=1.25422e-05 StdDev=5.95089e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.06506e-05 BestFitness=1.36539e-05
AvgFitness=1.24602e-05 StdDev=6.85253e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.04007e-05 BestFitness=1.36539e-05
AvgFitness=1.24172e-05 StdDev=7.27038e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.06506e-05 BestFitness=1.36539e-05
AvgFitness=1.23643e-05 StdDev=7.45136e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.06506e-05 BestFitness=1.36539e-05
AvgFitness=1.22954e-05 StdDev=7.87488e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.06506e-05 BestFitness=1.36539e-05
AvgFitness=1.23015e-05 StdDev=7.52444e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.06506e-05 BestFitness=1.36539e-05
AvgFitness=1.24772e-05 StdDev=5.99546e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.06506e-05 BestFitness=1.36539e-05
AvgFitness=1.25369e-05 StdDev=4.97216e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.11345e-05 BestFitness=1.36539e-05
AvgFitness=1.26106e-05 StdDev=4.85923e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.09906e-05 BestFitness=1.36539e-05
AvgFitness=1.25938e-05 StdDev=5.03922e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.11345e-05 BestFitness=1.36539e-05
AvgFitness=1.264e-05 StdDev=4.72222e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.11345e-05 BestFitness=1.36539e-05
AvgFitness=1.26724e-05 StdDev=4.19851e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.11345e-05 BestFitness=1.36539e-05
AvgFitness=1.26353e-05 StdDev=4.09956e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.11345e-05 BestFitness=1.36539e-05
AvgFitness=1.2606e-05 StdDev=3.98989e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.11345e-05 BestFitness=1.36539e-05
AvgFitness=1.26549e-05 StdDev=3.1075e-07 GenBestFitness=1.30797e-05 GenLowestFitness=1.11345e-05 BestFitness=1.36539e-05
AvgFitness=1.26919e-05 StdDev=2.79559e-07 GenBestFitness=1.30797e-05 GenLowestFitness=1.11345e-05 BestFitness=1.36539e-05
AvgFitness=1.27206e-05 StdDev=2.53918e-07 GenBestFitness=1.33065e-05 GenLowestFitness=1.17622e-05 BestFitness=1.36539e-05
AvgFitness=1.26831e-05 StdDev=3.25807e-07 GenBestFitness=1.33065e-05 GenLowestFitness=1.16824e-05 BestFitness=1.36539e-05
AvgFitness=1.26956e-05 StdDev=3.10793e-07 GenBestFitness=1.33065e-05 GenLowestFitness=1.16824e-05 BestFitness=1.36539e-05
AvgFitness=1.26986e-05 StdDev=3.29696e-07 GenBestFitness=1.33065e-05 GenLowestFitness=1.16824e-05 BestFitness=1.36539e-05
AvgFitness=1.27074e-05 StdDev=3.47956e-07 GenBestFitness=1.33065e-05 GenLowestFitness=1.12049e-05 BestFitness=1.36539e-05
AvgFitness=1.27622e-05 StdDev=2.16633e-07 GenBestFitness=1.33065e-05 GenLowestFitness=1.18084e-05 BestFitness=1.36539e-05
AvgFitness=1.27408e-05 StdDev=1.87949e-07 GenBestFitness=1.33065e-05 GenLowestFitness=1.22745e-05 BestFitness=1.36539e-05
AvgFitness=1.27545e-05 StdDev=2.28463e-07 GenBestFitness=1.33065e-05 GenLowestFitness=1.11266e-05 BestFitness=1.36539e-05
AvgFitness=1.2775e-05 StdDev=1.54783e-07 GenBestFitness=1.33065e-05 GenLowestFitness=1.22269e-05 BestFitness=1.36539e-05
AvgFitness=1.27447e-05 StdDev=1.85726e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.16241e-05 BestFitness=1.36539e-05
AvgFitness=1.27247e-05 StdDev=2.95392e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.11561e-05 BestFitness=1.36539e-05
AvgFitness=1.2761e-05 StdDev=1.5291e-07 GenBestFitness=1.33617e-05 GenLowestFitness=1.22269e-05 BestFitness=1.36539e-05
AvgFitness=1.27521e-05 StdDev=1.51392e-07 GenBestFitness=1.33617e-05 GenLowestFitness=1.22269e-05 BestFitness=1.36539e-05
AvgFitness=1.27355e-05 StdDev=1.90827e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.18367e-05 BestFitness=1.36539e-05
AvgFitness=1.2723e-05 StdDev=1.98274e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.19501e-05 BestFitness=1.36539e-05
AvgFitness=1.26995e-05 StdDev=1.82081e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.19501e-05 BestFitness=1.36539e-05
AvgFitness=1.26701e-05 StdDev=2.71669e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.0894e-05 BestFitness=1.36539e-05
AvgFitness=1.26913e-05 StdDev=1.88059e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.21272e-05 BestFitness=1.36539e-05
AvgFitness=1.26948e-05 StdDev=1.90205e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.21272e-05 BestFitness=1.36539e-05
AvgFitness=1.26623e-05 StdDev=2.62187e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.09527e-05 BestFitness=1.36539e-05
AvgFitness=1.26444e-05 StdDev=2.91057e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.11694e-05 BestFitness=1.36539e-05
AvgFitness=1.26777e-05 StdDev=2.24025e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.12934e-05 BestFitness=1.36539e-05
AvgFitness=1.26799e-05 StdDev=1.92445e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.14761e-05 BestFitness=1.36539e-05
AvgFitness=1.26754e-05 StdDev=1.93964e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.14761e-05 BestFitness=1.36539e-05
AvgFitness=1.2686e-05 StdDev=1.66397e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.21272e-05 BestFitness=1.36539e-05
AvgFitness=1.26862e-05 StdDev=1.76496e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.21272e-05 BestFitness=1.36539e-05
AvgFitness=1.26702e-05 StdDev=2.05269e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.19733e-05 BestFitness=1.36539e-05
AvgFitness=1.27318e-05 StdDev=1.71328e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.21272e-05 BestFitness=1.36539e-05
AvgFitness=1.27363e-05 StdDev=1.77854e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.21272e-05 BestFitness=1.36539e-05
AvgFitness=1.27132e-05 StdDev=2.13275e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.14375e-05 BestFitness=1.36539e-05
AvgFitness=1.27081e-05 StdDev=2.59727e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.14375e-05 BestFitness=1.36539e-05
AvgFitness=1.26853e-05 StdDev=3.40528e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.14375e-05 BestFitness=1.36539e-05
AvgFitness=1.27276e-05 StdDev=2.53911e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.14375e-05 BestFitness=1.36539e-05
AvgFitness=1.27524e-05 StdDev=2.0568e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.21272e-05 BestFitness=1.36539e-05
AvgFitness=1.27229e-05 StdDev=2.64761e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.15004e-05 BestFitness=1.36539e-05
AvgFitness=1.26884e-05 StdDev=3.96825e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.06789e-05 BestFitness=1.36539e-05
AvgFitness=1.26898e-05 StdDev=3.11637e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.09624e-05 BestFitness=1.36539e-05
AvgFitness=1.27151e-05 StdDev=2.85369e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.15004e-05 BestFitness=1.36539e-05
AvgFitness=1.27328e-05 StdDev=3.13341e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.15004e-05 BestFitness=1.36539e-05
AvgFitness=1.2629e-05 StdDev=4.50199e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.08051e-05 BestFitness=1.36539e-05
AvgFitness=1.25486e-05 StdDev=5.26796e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.08051e-05 BestFitness=1.36539e-05
AvgFitness=1.26099e-05 StdDev=4.98564e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.06775e-05 BestFitness=1.36539e-05
AvgFitness=1.25634e-05 StdDev=5.80924e-07 GenBestFitness=1.30573e-05 GenLowestFitness=9.70647e-06 BestFitness=1.36539e-05
AvgFitness=1.26751e-05 StdDev=3.91776e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.13366e-05 BestFitness=1.36539e-05
AvgFitness=1.26298e-05 StdDev=4.79468e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.13366e-05 BestFitness=1.36539e-05
AvgFitness=1.26927e-05 StdDev=3.88471e-07 GenBestFitness=1.30573e-05 GenLowestFitness=1.13366e-05 BestFitness=1.36539e-05
AvgFitness=1.26566e-05 StdDev=4.25349e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.13366e-05 BestFitness=1.36539e-05
AvgFitness=1.26454e-05 StdDev=4.36804e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.13366e-05 BestFitness=1.36539e-05
AvgFitness=1.26439e-05 StdDev=4.35725e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.13366e-05 BestFitness=1.36539e-05
AvgFitness=1.26107e-05 StdDev=4.38359e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.13366e-05 BestFitness=1.36539e-05
AvgFitness=1.25242e-05 StdDev=5.09907e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.13366e-05 BestFitness=1.36539e-05
AvgFitness=1.25653e-05 StdDev=4.44518e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.13366e-05 BestFitness=1.36539e-05
AvgFitness=1.2561e-05 StdDev=4.33287e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.13366e-05 BestFitness=1.36539e-05
AvgFitness=1.26362e-05 StdDev=3.34303e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.14162e-05 BestFitness=1.36539e-05
AvgFitness=1.26636e-05 StdDev=2.92427e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.14162e-05 BestFitness=1.36539e-05
AvgFitness=1.26701e-05 StdDev=2.72147e-07 GenBestFitness=1.30407e-05 GenLowestFitness=1.15004e-05 BestFitness=1.36539e-05
AvgFitness=1.2681e-05 StdDev=2.64464e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.11626e-05 BestFitness=1.36539e-05
AvgFitness=1.26862e-05 StdDev=1.7858e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.14469e-05 BestFitness=1.36539e-05
AvgFitness=1.26911e-05 StdDev=1.78255e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.14469e-05 BestFitness=1.36539e-05
AvgFitness=1.26923e-05 StdDev=1.71671e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.14469e-05 BestFitness=1.36539e-05
AvgFitness=1.2718e-05 StdDev=1.14165e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.25553e-05 BestFitness=1.36539e-05
AvgFitness=1.27011e-05 StdDev=1.77859e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.14142e-05 BestFitness=1.36539e-05
AvgFitness=1.27106e-05 StdDev=1.71024e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.14142e-05 BestFitness=1.36539e-05
AvgFitness=1.27382e-05 StdDev=1.05669e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.24013e-05 BestFitness=1.36539e-05
AvgFitness=1.27228e-05 StdDev=1.69862e-07 GenBestFitness=1.28043e-05 GenLowestFitness=1.14092e-05 BestFitness=1.36539e-05
AvgFitness=1.27305e-05 StdDev=1.18457e-07 GenBestFitness=1.28043e-05 GenLowestFitness=1.21855e-05 BestFitness=1.36539e-05
AvgFitness=1.27247e-05 StdDev=1.23295e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.21855e-05 BestFitness=1.36539e-05
AvgFitness=1.27432e-05 StdDev=1.14829e-07 GenBestFitness=1.32622e-05 GenLowestFitness=1.24828e-05 BestFitness=1.36539e-05
AvgFitness=1.27533e-05 StdDev=1.13023e-07 GenBestFitness=1.32622e-05 GenLowestFitness=1.24828e-05 BestFitness=1.36539e-05
AvgFitness=1.27493e-05 StdDev=1.10779e-07 GenBestFitness=1.32622e-05 GenLowestFitness=1.24828e-05 BestFitness=1.36539e-05
AvgFitness=1.27347e-05 StdDev=1.26304e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.203e-05 BestFitness=1.36539e-05
AvgFitness=1.26865e-05 StdDev=3.16439e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.06107e-05 BestFitness=1.36539e-05
AvgFitness=1.26651e-05 StdDev=3.72283e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.06107e-05 BestFitness=1.36539e-05
AvgFitness=1.26851e-05 StdDev=3.74359e-07 GenBestFitness=1.27981e-05 GenLowestFitness=1.06107e-05 BestFitness=1.36539e-05
AvgFitness=1.26909e-05 StdDev=3.72875e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.06107e-05 BestFitness=1.36539e-05
AvgFitness=1.26715e-05 StdDev=4.00324e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.06107e-05 BestFitness=1.36539e-05
AvgFitness=1.26125e-05 StdDev=4.80433e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.06107e-05 BestFitness=1.36539e-05
AvgFitness=1.27085e-05 StdDev=2.68831e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.06107e-05 BestFitness=1.36539e-05
AvgFitness=1.27282e-05 StdDev=2.48979e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.06107e-05 BestFitness=1.36539e-05
AvgFitness=1.27133e-05 StdDev=2.82527e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.06107e-05 BestFitness=1.36539e-05
AvgFitness=1.26976e-05 StdDev=3.1483e-07 GenBestFitness=1.31157e-05 GenLowestFitness=1.06107e-05 BestFitness=1.36539e-05
AvgFitness=1.26825e-05 StdDev=3.57365e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.06107e-05 BestFitness=1.36539e-05
AvgFitness=1.26981e-05 StdDev=3.03981e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.04458e-05 BestFitness=1.36539e-05
AvgFitness=1.27131e-05 StdDev=2.19516e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.15705e-05 BestFitness=1.36539e-05
AvgFitness=1.27237e-05 StdDev=2.1891e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.15705e-05 BestFitness=1.36539e-05
AvgFitness=1.2676e-05 StdDev=3.09392e-07 GenBestFitness=1.29861e-05 GenLowestFitness=1.10831e-05 BestFitness=1.36539e-05
AvgFitness=1.26716e-05 StdDev=2.85e-07 GenBestFitness=1.29861e-05 GenLowestFitness=1.15705e-05 BestFitness=1.36539e-05
AvgFitness=1.2682e-05 StdDev=2.72992e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.15705e-05 BestFitness=1.36539e-05
AvgFitness=1.27068e-05 StdDev=2.04268e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.15863e-05 BestFitness=1.36539e-05
AvgFitness=1.26882e-05 StdDev=2.67261e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.15863e-05 BestFitness=1.36539e-05
AvgFitness=1.26632e-05 StdDev=3.36203e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.07558e-05 BestFitness=1.36539e-05
AvgFitness=1.26893e-05 StdDev=3.00367e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.07558e-05 BestFitness=1.36539e-05
AvgFitness=1.27187e-05 StdDev=1.81252e-07 GenBestFitness=1.28352e-05 GenLowestFitness=1.15863e-05 BestFitness=1.36539e-05
